,name,github_id,dockerhub_id,pypi_id,npm_id,helm_id,brew_id,apt_id,yum_id,maven_id,category,github_url,homepage,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,commit_count,latest_stable_release_published_at,latest_stable_release_number,release_count,description,contributor_count,projectrank,pypi_url,license,pypi_latest_release_published_at,dependent_project_count,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,show,projectrank_placing,gem_id,conda_id,go_id,conda_url,conda_latest_release_published_at,github_dependent_project_count,pkg_id,cran_id,conda_dependent_project_count,github_release_downloads,zypper_id,yarn_id,docs_url,nuget_id,snap_id,dotnet_id,cargo_id,gitlab_id
75,Nosqlclient,nosqlclient/nosqlclient,mongoclient/mongoclient,,,,,,,,db-gui,https://github.com/nosqlclient/nosqlclient,https://github.com/nosqlclient/nosqlclient,2016-02-07 14:34:53+00:00,2019-09-25 12:15:13.053957+00:00,2019-09-25 11:44:34+00:00,319,20.0,369.0,3075,1323.0,2017-08-23 07:17:02+00:00,2.2.0,11.0,"Cross-platform and self hosted, easy to use, intuitive mongodb..",27.0,26,,AGPL-3.0,,185.0,,,192537.0,,,,,,,,https://hub.docker.com/r/mongoclient/mongoclient,2019-09-25 12:15:13.053957+00:00,77.0,8489286.0,False,1,,,,,,185.0,,,,171058.0,,,,,,,,
76,JanusGraph,JanusGraph/janusgraph,janusgraph/janusgraph,,,stable/janusgraph,,,,org.janusgraph:janusgraph-core,data-storage,https://github.com/JanusGraph/janusgraph,https://github.com/JanusGraph/janusgraph,2016-12-26 13:26:29+00:00,2019-11-08 16:54:10+00:00,2019-11-04 19:37:14+00:00,710,411.0,717.0,2862,5834.0,2019-07-02 19:27:38+00:00,0.4.0,12.0,"JanusGraph: an open-source, distributed graph database.",139.0,26,,Apache-2.0,,84.0,,,3572.0,,,,,https://search.maven.org/artifact/org.janusgraph/janusgraph-core,2018-10-08 15:19:09+00:00,84.0,https://hub.docker.com/r/janusgraph/janusgraph,2019-10-21 14:09:18.923954+00:00,5.0,19834.0,True,3,,,,,,,,,,93210.0,,,,,,,,
77,Seldon,SeldonIO/seldon-core,seldonio/seldon-core-operator,seldon-core,,,,,,,model-deployment,https://github.com/SeldonIO/seldon-core,https://github.com/SeldonIO/seldon-core,2017-12-20 14:51:54+00:00,2019-11-08 16:59:57+00:00,2019-11-07 22:29:11+00:00,252,89.0,480.0,1224,3186.0,2019-11-01 12:44:10+00:00,0.5.0,22.0,Machine Learning Deployment for Kubernetes.,63.0,26,https://pypi.org/project/seldon-core,Apache-2.0,2019-11-06 11:42:42+00:00,11.0,11.0,5402.0,34999.0,,,,,,,,https://hub.docker.com/r/seldonio/seldon-core-operator,2019-11-01 11:55:58.685571+00:00,,680737.0,True,2,,,,,,,,,,,,,,,,,,
78,Chronograf,influxdata/chronograf,chronograf,,,,,,,,data-viz,https://github.com/influxdata/chronograf,https://github.com/influxdata/chronograf,2016-08-24 23:28:56+00:00,2019-11-07 22:30:47+00:00,2019-11-07 19:53:01+00:00,194,618.0,2964.0,1176,12337.0,2019-08-20 22:03:48+00:00,1.7.13,77.0,Open source monitoring and visualization UI for the TICK stack.,76.0,26,,AGPL-3.0,,,,,1577170.0,,,,,,,,https://hub.docker.com/r/_/chronograf,2019-10-17 03:39:52.238807+00:00,171.0,61509641.0,False,2,,,github.com/influxdata/chronograf,,,,,,,,,,,,,,,
79,DBeaver,dbeaver/dbeaver,,,,,,,,,db-gui,https://github.com/dbeaver/dbeaver,https://github.com/dbeaver/dbeaver,2015-10-21 08:26:28+00:00,2019-11-08 18:45:24+00:00,2019-11-08 18:18:28+00:00,963,1404.0,5190.0,10997,11037.0,2019-11-03 19:39:04+00:00,6.2.4,91.0,Free universal database tool and SQL client.,139.0,25,,Apache-2.0,,,,,6596.0,,,,,,,,,,,,True,2,,,,,,,,,,323208.0,,,,,,,,
80,File Browser,filebrowser/filebrowser,filebrowser/filebrowser,,,,,,,,others,https://github.com/filebrowser/filebrowser,https://github.com/filebrowser/filebrowser,2015-09-11 21:21:58+00:00,2019-11-07 11:16:50+00:00,2019-11-04 07:27:38+00:00,775,118.0,529.0,6033,1913.0,2019-11-04 07:33:00+00:00,2.0.16,11.0,Web File Browser which can be used as a middleware or standalone app.,72.0,25,,Apache-2.0,,,,,185267.0,,,,,,,,https://hub.docker.com/r/filebrowser/filebrowser,2019-11-04 07:33:00.431665+00:00,58.0,9053237.0,True,2,,,,,,,,,,25223.0,,,,,,,,
81,bert-as-service,hanxiao/bert-as-service,,bert-serving-server,,,,,,,ml-applications,https://github.com/hanxiao/bert-as-service,https://github.com/hanxiao/bert-as-service,2018-11-12 10:48:50+00:00,2019-10-17 10:43:36+00:00,2019-10-17 10:43:35+00:00,1205,149.0,211.0,5930,1594.0,2019-05-15 09:51:19+00:00,1.9.1,50.0,Mapping a variable-length sentence to a fixed-length vector using..,32.0,25,https://pypi.org/project/bert-serving-server,MIT,2019-05-15 09:51:19+00:00,5.0,5.0,12414.0,12414.0,,,,,,,,,,,,True,1,,,,,,,,,,,,,,,,,,
82,Fn,fnproject/fn,fnproject/fnserver,,,banzaicloud-stable/fn,fn,,,,faas,https://github.com/fnproject/fn,https://github.com/fnproject/fn,2017-07-18 23:22:46+00:00,2019-11-04 18:29:44.569966+00:00,2019-11-04 18:29:34+00:00,320,126.0,507.0,4309,3387.0,2017-07-26 23:53:11+00:00,0.3.25,5.0,"The container native, cloud agnostic serverless platform.",202.0,25,,Apache-2.0,,,,,105139.0,,,,,,,,https://hub.docker.com/r/fnproject/fnserver,2019-11-04 18:29:44.569966+00:00,4.0,2943876.0,True,2,,,,,,,,,,54.0,,,,,,,,
83,Labelme,wkentaro/labelme,wkentaro/labelme,labelme,,,,labelme,,,data-labeling,https://github.com/wkentaro/labelme,https://github.com/wkentaro/labelme,2016-05-09 12:30:26+00:00,2019-11-07 13:03:14.604394+00:00,2019-11-07 12:51:04+00:00,1149,42.0,263.0,3518,955.0,2019-08-23 18:42:26+00:00,3.16.4,121.0,"Image Polygonal Annotation with Python (polygon, rectangle, circle,..",29.0,25,https://pypi.org/project/labelme,GPL-3.0,2019-08-23 18:42:26+00:00,41.0,5.0,8221.0,8528.0,,,,,,,,https://hub.docker.com/r/wkentaro/labelme,2019-11-07 13:03:14.604394+00:00,2.0,892.0,True,1,,,,,,36.0,,,,5438.0,,,,,,,,
84,plaidML,plaidml/plaidml,,plaidml-keras,,,,,,,accelerators,https://github.com/plaidml/plaidml,https://github.com/plaidml/plaidml,2017-08-15 01:43:24+00:00,2019-11-08 18:45:01+00:00,2019-11-07 17:46:19+00:00,232,106.0,221.0,2617,1067.0,2019-08-06 18:35:08+00:00,0.6.4,31.0,PlaidML is a framework for making deep learning work everywhere.,37.0,25,https://pypi.org/project/plaidml-keras,Apache-2.0,2019-08-06 18:35:08+00:00,10.0,10.0,36698.0,36706.0,,,,,,,,,,,,True,2,,,,,,,,,,203.0,,,,,,,,
85,RavenDB,ravendb/ravendb,ravendb/ravendb,pyravendb,ravendb,,,,,net.ravendb:ravendb,data-storage,https://github.com/ravendb/ravendb,https://github.com/ravendb/ravendb,2010-03-02 11:05:30+00:00,2019-11-08 08:19:46+00:00,2019-11-06 17:13:53+00:00,691,5.0,,2357,,2019-09-16 11:57:44.082000+00:00,4.1.6,54.0,ACID Document Database.,317.0,25,https://pypi.org/project/pyravendb,AGPL-3.0,2019-02-27 09:10:33+00:00,2175.0,2.0,320.0,3192.0,https://www.npmjs.com/package/ravendb,2019-09-16 11:57:44.082000+00:00,28.0,378.0,https://search.maven.org/artifact/net.ravendb/ravendb,2018-02-07 13:03:30+00:00,,https://hub.docker.com/r/ravendb/ravendb,2019-10-14 08:27:00.223513+00:00,27.0,289392.0,False,3,,,github.com/ravendb/ravendb-go-client,,,2145.0,,,,,,,,,,RavenDB.Client,,
86,Polyaxon,polyaxon/polyaxon,polyaxon/polyaxon-api,polyaxon-cli,,,,,,,ml-platforms,https://github.com/polyaxon/polyaxon,https://github.com/polyaxon/polyaxon,2016-12-26 12:48:47+00:00,2019-11-08 00:49:10+00:00,2019-11-08 00:49:01+00:00,203,114.0,326.0,2211,8375.0,2019-08-15 20:17:35+00:00,0.5.6,63.0,A platform for reproducible and scalable machine learning and deep..,64.0,25,https://pypi.org/project/polyaxon-cli,Apache-2.0,2019-08-15 20:06:24+00:00,,,2905.0,39380.0,,,,,,,,https://hub.docker.com/r/polyaxon/polyaxon-api,2019-10-20 21:14:24.190260+00:00,,1276641.0,True,3,,,,,,,,,,,,,,,,,,
87,OmniSciDB,omnisci/omniscidb,,pymapd,@mapd/connector,,,,,,data-storage,https://github.com/omnisci/omniscidb,https://github.com/omnisci/omniscidb,2017-05-07 15:07:56+00:00,2019-11-06 19:07:04+00:00,2019-11-06 18:10:36+00:00,286,91.0,216.0,2054,7153.0,2019-11-01 19:57:21+00:00,0.17.0,29.0,OmniSciDB (formerly MapD Core).,75.0,25,https://pypi.org/project/pymapd,Apache-2.0,2019-11-01 19:57:21+00:00,41.0,15.0,2342.0,2477.0,https://www.npmjs.com/package/@mapd/connector,2019-08-22 18:21:30.387000+00:00,26.0,135.0,,,,,,,,True,3,,conda-forge/pymapd,,https://anaconda.org/conda-forge/pymapd,,,,,,,,,,,,,,
88,Kubeflow Pipelines,kubeflow/pipelines,,kfp,,,,,,,pipelines,https://github.com/kubeflow/pipelines,https://github.com/kubeflow/pipelines,2018-05-12 00:31:47+00:00,2019-11-08 10:10:14+00:00,2019-11-08 10:10:13+00:00,355,353.0,612.0,1222,1537.0,2019-11-02 00:35:58+00:00,0.1.33,35.0,Machine Learning Pipelines for Kubeflow.,92.0,25,https://pypi.org/project/kfp,Apache-2.0,2019-11-02 00:35:58+00:00,6.0,6.0,12067.0,12067.0,,,,,,,,,,,,True,2,,,,,,,,,,,,,,,,,,
89,Cayley,cayleygraph/cayley,cayleygraph/cayley,pyley,@cayleygraph/cayley,,cayley,timescaledb-postgresql-11,,,data-storage,https://github.com/cayleygraph/cayley,https://github.com/cayleygraph/cayley,2014-06-05 18:49:41+00:00,2019-11-08 16:03:10+00:00,2019-11-08 15:03:21+00:00,1144,93.0,369.0,12961,1467.0,2019-11-06 14:38:03.072000+00:00,1.1.4,15.0,An open-source graph database.,99.0,24,https://pypi.org/project/pyley,Apache-2.0,2019-10-26 20:33:32+00:00,,,183.0,712.0,https://www.npmjs.com/package/@cayleygraph/cayley,2019-11-06 14:38:03.072000+00:00,,188.0,,,,https://hub.docker.com/r/cayleygraph/cayley,2019-11-08 15:37:23.845900+00:00,4.0,589.0,True,3,,,,,,,,,,21634.0,,,,,cayley,,,
90,Druid,apache/incubator-druid,apache/incubator-druid,,,incubator/druid,,,,,data-storage,https://github.com/apache/incubator-druid,https://github.com/apache/incubator-druid,2012-10-23 19:08:07+00:00,2019-11-08 16:21:54+00:00,2019-11-08 16:21:53+00:00,2250,909.0,2254.0,8830,9876.0,2019-09-25 00:36:27+00:00,druid-0.16.0-incubating,35.0,Apache Druid (Incubating) - Column oriented distributed data store..,376.0,24,,Apache-2.0,,,,,145.0,,,,,,,,https://hub.docker.com/r/apache/incubator-druid,2019-09-24 01:26:17.236446+00:00,5.0,12250.0,True,3,,,,,,,,,,120.0,,,,,,,,
91,Portia,scrapinghub/portia,scrapinghub/portia,slybot,,,,,,,others,https://github.com/scrapinghub/portia,https://github.com/scrapinghub/portia,2014-03-21 14:24:31+00:00,2019-07-10 08:26:00.640998+00:00,2019-07-10 08:13:34+00:00,1145,96.0,330.0,7384,2690.0,2017-06-28 13:32:43+00:00,0.13.1,24.0,Visual scraping for Scrapy.,50.0,24,https://pypi.org/project/slybot,BSD-3-Clause,2017-06-28 13:32:43+00:00,15.0,7.0,329.0,5121.0,,,,,,,,https://hub.docker.com/r/scrapinghub/portia,2019-07-10 08:26:00.640998+00:00,25.0,325841.0,True,2,,,,,,8.0,,,,109.0,,,,,,,,
92,Netron,lutzroeder/netron,,netron,,,netron,,,,model-viz,https://github.com/lutzroeder/netron,https://github.com/lutzroeder/netron,2010-12-26 12:53:43+00:00,2019-11-08 15:43:31+00:00,2019-11-08 08:47:44+00:00,837,19.0,323.0,6858,2270.0,2019-11-07 05:39:49+00:00,3.5.2,245.0,"Visualizer for neural network, deep learning and machine learning..",2.0,24,https://pypi.org/project/netron,MIT,2019-11-07 05:39:49+00:00,3.0,3.0,1438.0,73833.0,,,,,,,,,,,,True,1,,,,,,,,,,72395.0,,,,,,,,
93,pgweb,sosedoff/pgweb,sosedoff/pgweb,,,,pgweb,,,,db-gui,https://github.com/sosedoff/pgweb,https://github.com/sosedoff/pgweb,2014-10-09 01:41:32+00:00,2019-11-02 18:51:53+00:00,2019-11-02 18:45:56+00:00,414,43.0,219.0,6154,976.0,2019-10-05 17:53:24+00:00,0.11.4,35.0,Cross-platform client for PostgreSQL databases.,44.0,24,,MIT,,,,,64488.0,,,,,,,,https://hub.docker.com/r/sosedoff/pgweb,2019-10-05 17:55:43.835186+00:00,21.0,3864780.0,True,2,,,,,,,,,,69026.0,,,,,,,,
94,guess,guess-js/guess,,,guess-webpack,,,,,,others,https://github.com/guess-js/guess,https://github.com/guess-js/guess,2018-04-02 01:58:19+00:00,2019-11-08 15:51:31+00:00,2019-11-08 15:51:27+00:00,136,6.0,53.0,5785,425.0,2019-09-27 01:54:11.639000+00:00,0.4.8,37.0,Libraries & tools for enabling Machine Learning driven user-..,17.0,24,,MIT,,62.0,,,59862.0,https://www.npmjs.com/package/guess-webpack,2019-09-27 01:54:11.639000+00:00,62.0,59862.0,,,,,,,,True,2,,,,,,,,,,,,,,,,,,
95,OpenWhisk,apache/openwhisk,openwhisk/controller,,,,,,,,faas,https://github.com/apache/openwhisk,https://github.com/apache/openwhisk,2016-02-18 21:16:19+00:00,2019-11-08 14:49:26.506473+00:00,2019-11-08 14:32:33+00:00,832,467.0,1357.0,4359,2652.0,2018-10-31 11:51:11+00:00,0.9.0-incubating,1.0,Apache OpenWhisk is an open source serverless cloud platform.,187.0,24,,Apache-2.0,,,,,103035.0,,,,,,,,https://hub.docker.com/r/openwhisk/controller,2019-11-08 14:49:26.506473+00:00,4.0,4636428.0,True,2,,,,,,,,,,53.0,,,,,,,,
96,DIGITS,NVIDIA/DIGITS,nvidia/digits,,,,,,,,dev-environments,https://github.com/NVIDIA/DIGITS,https://github.com/NVIDIA/DIGITS,2015-03-17 16:00:20+00:00,2019-11-05 18:24:57+00:00,2019-11-05 18:24:56+00:00,1325,570.0,880.0,3895,1612.0,2018-04-10 17:02:37+00:00,6.1.1,21.0,Deep Learning GPU Training System.,48.0,24,,BSD-3-Clause,,,,,13035.0,,,,,,,,https://hub.docker.com/r/nvidia/digits,2018-05-01 17:27:37.569561+00:00,65.0,729989.0,True,3,,,,,,,,,,,,,,,,,,
97,Hue,cloudera/hue,gethue/hue,,,hue/hue,,,,,business-intelligence,https://github.com/cloudera/hue,https://github.com/cloudera/hue,2010-06-21 19:46:51+00:00,2019-11-08 18:29:34+00:00,2019-11-08 01:37:01+00:00,1476,202.0,502.0,3871,16895.0,,,,Open source SQL Query Assistant for Databases/Warehouses.,224.0,24,,Apache-2.0,,3.0,,,4810.0,,,,,,,,https://hub.docker.com/r/gethue/hue,2019-11-08 14:05:05.987261+00:00,56.0,543614.0,True,2,,,,,,3.0,,,,,,,https://docs.gethue.com/,,,,,
98,Gephi,gephi/gephi,,,,,,,,org.gephi:project-api,data-viz,https://github.com/gephi/gephi,https://github.com/gephi/gephi,2011-10-22 03:14:46+00:00,2019-08-09 09:10:51+00:00,2019-01-04 17:07:02+00:00,1317,469.0,1568.0,3537,4618.0,2017-09-24 20:34:33+00:00,0.9.2,12.0,Gephi - The Open Graph Viz Platform.,81.0,24,,GPL-3.0,,29.0,,,35955.0,,,,,https://search.maven.org/artifact/org.gephi/project-api,2016-02-14 20:06:37+00:00,12.0,,,,,True,2,,,,,,17.0,,,,1689894.0,,,,,,,,
99,Riak,basho/riak,basho/riak-kv,riak,basho-riak-client,,,,,com.basho.riak:riak-client,data-storage,https://github.com/basho/riak,https://github.com/basho/riak,2010-04-16 14:51:16+00:00,2019-11-06 09:26:33+00:00,2019-11-05 09:48:50+00:00,514,138.0,299.0,3339,,2019-08-06 20:20:52+00:00,riak-2.9.0p3,38.0,Riak is a decentralized datastore from Basho Technologies.,123.0,24,https://pypi.org/project/riak,Apache-2.0,2016-12-12 22:51:24+00:00,530.0,168.0,8286.0,14261.0,https://www.npmjs.com/package/basho-riak-client,2016-12-12 17:56:16.864000+00:00,60.0,741.0,https://search.maven.org/artifact/com.basho.riak/riak-client,2016-12-15 16:19:59+00:00,302.0,https://hub.docker.com/r/basho/riak-kv,2017-04-04 21:50:14.020226+00:00,29.0,601919.0,True,3,,,github.com/basho/riak-go-client,,,,,,,63.0,,,,,,,,
100,Cadence,uber/cadence,ubercadence/server,,,,,,,com.uber.cadence:cadence-client,pipelines,https://github.com/uber/cadence,https://github.com/uber/cadence,2017-02-21 16:10:18+00:00,2019-11-08 19:13:06+00:00,2019-11-08 19:13:02+00:00,236,313.0,700.0,3014,1689.0,2019-10-18 22:13:10+00:00,0.9.5,40.0,"Cadence is a distributed, scalable, durable, and highly available..",48.0,24,,MIT,,2.0,,,13732.0,,,,,https://search.maven.org/artifact/com.uber.cadence/cadence-client,2018-08-06 22:25:24+00:00,2.0,https://hub.docker.com/r/ubercadence/server,2019-11-08 19:11:23.489611+00:00,2.0,445273.0,True,2,,,go.uber.org/cadence,,,,,,,6936.0,,,,,,,,
101,CARTO,CartoDB/cartodb,sverhoeven/cartodb,,,,,,,,data-viz,https://github.com/CartoDB/cartodb,https://github.com/CartoDB/cartodb,2012-07-05 15:23:45+00:00,2019-11-08 14:18:41+00:00,2019-11-08 14:14:13+00:00,563,359.0,8258.0,2300,72596.0,2018-03-01 10:07:06+00:00,4.11.59,47.0,Location Intelligence & Data Visualization tool.,172.0,24,,BSD-3-Clause,,,,,166.0,,,,,,,,https://hub.docker.com/r/sverhoeven/cartodb,2019-11-07 17:58:46.827017+00:00,37.0,14688.0,True,2,,,,,,,,,,,,,https://cartodb.readthedocs.io/en/latest/,,,,,
102,Grakn,graknlabs/grakn,graknlabs/grakn,grakn-client,grakn-client,,,,,io.grakn.client:grakn-client,data-storage,https://github.com/graknlabs/grakn,https://github.com/graknlabs/grakn,2016-07-11 23:59:57+00:00,2019-11-08 11:52:56+00:00,2019-11-08 11:05:11+00:00,216,211.0,1657.0,1814,4109.0,2019-10-28 15:32:24.762000+00:00,1.5.6,38.0,Grakn Core: The Knowledge Graph.,54.0,24,https://pypi.org/project/grakn-client,AGPL-3.0,2019-09-06 18:39:09+00:00,22.0,2.0,668.0,2100.0,https://www.npmjs.com/package/grakn-client,2019-10-28 15:32:24.762000+00:00,2.0,606.0,,,,https://hub.docker.com/r/graknlabs/grakn,2019-09-24 18:36:51.752511+00:00,10.0,21348.0,False,3,,,,,,18.0,,,,11166.0,,,,,,,,
103,mkl-dnn,intel/mkl-dnn,,,,,,,,,accelerators,https://github.com/intel/mkl-dnn,https://github.com/intel/mkl-dnn,2016-05-09 23:26:42+00:00,2019-11-07 15:10:44+00:00,2019-11-07 09:55:24+00:00,405,18.0,490.0,1676,3943.0,2019-10-24 22:42:58+00:00,1.0.4,47.0,Deep Neural Network Library (DNNL).,105.0,24,,Apache-2.0,,0.0,,,45940.0,,,,,,,,,,,,True,2,,mkl,,https://anaconda.org/anaconda/mkl,2019-09-18 23:22:41+00:00,,,,0.0,1791698.0,,,,,,,,
104,OpenPAI,Microsoft/pai,,paicli,,,,,,,model-deployment,https://github.com/microsoft/pai,https://github.com/microsoft/pai,2017-09-25 11:24:51+00:00,2019-11-08 12:17:27+00:00,2019-11-08 12:17:25+00:00,328,203.0,1122.0,1406,3653.0,2019-07-23 11:13:52+00:00,0.14.0,15.0,Resource scheduling and cluster management for AI.,80.0,24,https://pypi.org/project/paicli,MIT,2019-07-22 08:16:41+00:00,,,18791.0,18791.0,,,,,,,,,,,,True,2,,,,,,,,,,,,,,,,,,
105,Genie,Netflix/genie,netflixoss/genie-app,nflx-genie-client,,,,,,com.netflix.genie:genie-common,pipelines,https://github.com/Netflix/genie,https://github.com/Netflix/genie,2013-06-20 20:35:56+00:00,2019-11-06 23:41:22.309577+00:00,2019-11-06 21:24:27+00:00,285,2.0,157.0,1237,2662.0,2019-04-24 18:55:45+00:00,3.3.21,96.0,Distributed Big Data Orchestration Service.,29.0,24,https://pypi.org/project/nflx-genie-client,Apache-2.0,2019-01-31 19:37:31+00:00,5.0,5.0,49781.0,49871.0,,,,,https://search.maven.org/artifact/com.netflix.genie/genie-common,2018-10-25 23:33:12+00:00,0.0,https://hub.docker.com/r/netflixoss/genie-app,2019-11-06 23:41:22.309577+00:00,3.0,6977.0,True,2,,,,,,,,,,,,,,,,,,
106,MLeap,combust/mleap,combustml/mleap-serving,mleap,,,,,,ml.combust.mleap:mleap-base_2.11,model-deployment,https://github.com/combust/mleap,https://github.com/combust/mleap,2016-08-23 03:51:03+00:00,2019-11-07 23:29:15+00:00,2019-11-05 20:30:28+00:00,229,83.0,237.0,945,556.0,,,18.0,MLeap: Deploy Spark Pipelines to Production.,52.0,24,https://pypi.org/project/mleap,Apache-2.0,2017-10-09 04:28:30+00:00,63.0,2.0,258533.0,258874.0,,,,,https://search.maven.org/artifact/ml.combust.mleap/mleap-base_2.11,2018-09-10 00:44:57+00:00,0.0,https://hub.docker.com/r/combustml/mleap-serving,2019-11-05 20:57:20.443019+00:00,5.0,13320.0,True,2,,,,,,61.0,,,,,,,,,,,,
107,StreamSets Data Collector,streamsets/datacollector,streamsets/datacollector,streamsets,,,,,,com.streamsets:streamsets-datacollector,pipelines,https://github.com/streamsets/datacollector,https://github.com/streamsets/datacollector,2015-09-09 22:43:02+00:00,2019-11-08 18:45:28+00:00,2019-11-08 18:44:47+00:00,441,17.0,,904,9355.0,2019-06-27 21:24:41+00:00,3.6.0,47.0,StreamSets Data Collector - Continuous big data and cloud platform..,92.0,24,https://pypi.org/project/streamsets,Apache-2.0,2019-10-25 15:53:20+00:00,2.0,,510.0,31815.0,,,,,https://search.maven.org/artifact/com.streamsets/streamsets-datacollector,2018-05-24 19:18:07+00:00,2.0,https://hub.docker.com/r/streamsets/datacollector,2019-11-07 09:47:38.702873+00:00,52.0,1565279.0,True,2,,,,,,,,,,,,,,,,,,
108,Sequel Pro,sequelpro/sequelpro,,,,,,,,,db-gui,https://github.com/sequelpro/sequelpro,https://github.com/sequelpro/sequelpro,2013-11-08 05:27:37+00:00,2019-10-30 15:56:52+00:00,2019-09-30 03:45:51+00:00,624,1010.0,2457.0,7139,4671.0,2016-04-03 01:17:37+00:00,release-1.1.2,11.0,MySQL/MariaDB database management for macOS.,41.0,23,,MIT,,,,,72483.0,,,,,,,,,,,,True,2,,,,,,,,,,3841625.0,,,,,,,,
109,Tile38,tidwall/tile38,tile38/tile38,,,,tile38,,,,data-storage,https://github.com/tidwall/tile38,https://github.com/tidwall/tile38,2016-03-04 23:07:44+00:00,2019-11-05 18:27:51.927454+00:00,2019-11-05 16:43:57+00:00,356,81.0,311.0,6521,819.0,2019-11-02 22:39:12+00:00,1.19.0,47.0,Tile38 is a geospatial database and realtime geofencing server.,36.0,23,,MIT,,,,,15286.0,,,,,,,,https://hub.docker.com/r/tile38/tile38,2019-11-05 18:27:51.927454+00:00,14.0,633884.0,True,3,,,,,,,,,,37872.0,,,,,,,,
110,Kubeless,kubeless/kubeless,kubeless/function-controller,,,incubator/kubeless,,,,,faas,https://github.com/kubeless/kubeless,https://github.com/kubeless/kubeless,2016-11-16 09:03:03+00:00,2019-11-08 12:53:39.890141+00:00,2019-11-08 12:36:45+00:00,523,148.0,408.0,5201,999.0,2019-10-16 13:15:38+00:00,1.0.5,42.0,Kubernetes Native Serverless Framework.,89.0,23,,Apache-2.0,,,,,44328.0,,,,,,,,https://hub.docker.com/r/kubeless/function-controller,2019-11-08 12:53:39.890141+00:00,1.0,1479730.0,True,3,,,,,,,,,,103214.0,,,,,,,,
111,Jupyter Docker Stacks,jupyter/docker-stacks,jupyter/scipy-notebook,,,,,,,,dev-environments,https://github.com/jupyter/docker-stacks,https://github.com/jupyter/docker-stacks,2015-07-15 15:30:00+00:00,2019-11-08 10:38:00+00:00,2019-09-11 12:07:24+00:00,1735,62.0,432.0,4644,1172.0,,,,Ready-to-run Docker images containing Jupyter applications.,145.0,23,,BSD-3-Clause,,,,,64846.0,,,,,,,,https://hub.docker.com/r/jupyter/scipy-notebook,2019-09-11 13:17:55.963671+00:00,192.0,3372032.0,True,3,,,,,,,,,,,,,,,,,,
112,phpMyAdmin,phpmyadmin/phpmyadmin,,,,stable/phpmyadmin,,,,,db-gui,https://github.com/phpmyadmin/phpmyadmin,https://github.com/phpmyadmin/phpmyadmin,2012-01-19 13:21:52+00:00,2019-11-08 19:05:19+00:00,2019-11-08 18:54:03+00:00,2473,501.0,11744.0,4544,116703.0,2019-09-21 04:00:07+00:00,RELEASE_4_9_1,100.0,A web interface for MySQL and MariaDB.,1643.0,23,,GPL-2.0,,,,,,,,,,,,,,,,,False,2,,,,,,,,,,,,,,,,,,
113,Zeppelin,apache/zeppelin,apache/zeppelin,,,stable/zeppelin,,,,org.apache.zeppelin:zeppelin-server,dev-environments,https://github.com/apache/zeppelin,https://github.com/apache/zeppelin,2015-03-25 07:00:06+00:00,2019-11-08 18:23:15+00:00,2019-11-05 01:32:44+00:00,2052,62.0,,4516,4218.0,,,,Web-based notebook that enables interactive data analytics.,380.0,23,,Apache-2.0,,,,,14370.0,,,,,,,,https://hub.docker.com/r/apache/zeppelin,2019-10-07 18:47:39.997944+00:00,102.0,804721.0,True,3,,,,,,,,,,,,,,,,,,
114,argo,argoproj/argo,argoproj/argoui,,,argo/argo,,,,,pipelines,https://github.com/argoproj/argo,https://github.com/argoproj/argo,2017-08-21 18:50:44+00:00,2019-11-08 14:28:40+00:00,2019-11-07 18:58:15+00:00,575,250.0,800.0,4000,810.0,2019-10-21 19:06:52+00:00,2.4.2,20.0,Argo Workflows: Get stuff done with Kubernetes.,135.0,23,,Apache-2.0,,,,,48422.0,,,,,,,,https://hub.docker.com/r/argoproj/argoui,2019-11-05 01:42:24.728088+00:00,1.0,1087387.0,True,3,,,,,,,,,,195581.0,,,,,,,,
115,Heron,apache/incubator-heron,heron/heron,,,,heron,,,,data-processing,https://github.com/apache/incubator-heron,https://github.com/apache/incubator-heron,2015-09-25 16:09:24+00:00,2019-11-08 17:46:35+00:00,2019-11-08 02:07:43+00:00,601,386.0,551.0,3420,3008.0,2019-06-27 00:41:22+00:00,0.20.1-incubating,45.0,"Apache Heron (Incubating) is a realtime, distributed, fault-tolerant..",129.0,23,,Apache-2.0,,,,,4126.0,,,,,,,,https://hub.docker.com/r/heron/heron,2018-04-01 21:27:29.508376+00:00,2.0,140259.0,True,3,,,,,,,,,,58151.0,,,,,,,,
116,Dagster,dagster-io/dagster,,dagster,,,,,,,pipelines,https://github.com/dagster-io/dagster,https://github.com/dagster-io/dagster,2018-04-30 16:30:04+00:00,2019-11-08 18:59:42+00:00,2019-11-08 18:48:39+00:00,73,231.0,741.0,981,2528.0,2019-10-18 17:40:14+00:00,0.6.2,93.0,"A Python library for building data applications: ETL, ML, Data..",38.0,23,https://pypi.org/project/dagster,Apache-2.0,2019-11-01 00:54:24+00:00,36.0,2.0,4602.0,4602.0,,,,,,,,,,,,True,3,,,,,,34.0,,,,,,,,,,,,
