,name,github_id,dockerhub_id,pypi_id,npm_id,helm_id,brew_id,apt_id,yum_id,maven_id,category,github_url,homepage,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,commit_count,latest_stable_release_published_at,latest_stable_release_number,release_count,description,contributor_count,projectrank,pypi_url,license,pypi_latest_release_published_at,dependent_project_count,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,show,projectrank_placing,gem_id,conda_id,go_id,conda_url,conda_latest_release_published_at,github_dependent_project_count,pkg_id,cran_id,conda_dependent_project_count,github_release_downloads,zypper_id,yarn_id,docs_url,dockerhub,nuget_id,snap_id,dotnet_id,cargo_id,gitlab_id
72,Tika,apache/tika,logicalspark/docker-tikaserver,tika,tika,,,,,org.apache.tika:tika-core,data-integration,https://github.com/apache/tika,https://github.com/apache/tika,2009-05-21 02:12:11+00:00,2019-11-09 04:45:07+00:00,2019-11-09 01:02:27+00:00,485,38.0,,931,4595.0,2017-03-29 15:16:48+00:00,1.14.1,34.0,Toolkit for detecting and extracting metadata and structured text..,102.0,27,https://pypi.org/project/tika,Apache-2.0,2019-11-09 04:45:07+00:00,3023.0,160.0,36842.0,45472.0,https://www.npmjs.com/package/tika,2017-02-22 16:57:20.947000+00:00,28.0,887.0,https://search.maven.org/artifact/org.apache.tika/tika-core,2018-04-20 20:06:17+00:00,2742.0,https://hub.docker.com/r/logicalspark/docker-tikaserver,2019-08-04 13:17:57.469260+00:00,26.0,975645.0,True,3,,,,,,93.0,,,,,,,,,,,,,
73,code-server,cdr/code-server,codercom/code-server,,,,,,,,dev-environments,https://github.com/cdr/code-server,https://github.com/cdr/code-server,2019-02-27 16:50:41+00:00,2019-11-07 23:54:39+00:00,2019-11-07 21:57:57+00:00,1620,209.0,751.0,25081,691.0,2019-11-07 23:54:39+00:00,2.1688-vsc1.39.2,32.0,Run VS Code on a remote server.,68.0,26,,MIT,,,,,756030.0,,,,,,,,https://hub.docker.com/r/codercom/code-server,2019-11-07 22:15:34.996275+00:00,115.0,6661455.0,True,2,,,,,,,,,,126955.0,,,,,,,,,
74,SQLite Browser,sqlitebrowser/sqlitebrowser,,,,,,sqlitebrowser,,,db-gui,https://github.com/sqlitebrowser/sqlitebrowser,https://github.com/sqlitebrowser/sqlitebrowser,2014-05-04 01:54:44+00:00,2019-11-09 17:10:06+00:00,2019-11-09 16:45:40+00:00,1419,380.0,1280.0,12122,3087.0,2019-04-03 18:15:28+00:00,3.11.2,30.0,Official home of the DB Browser for SQLite (DB4S) project...,119.0,26,,Apache-2.0,,,,,115156.0,,,,,,,,,,,,True,1,,,,,,,,,,7600300.0,,,,,,sqlitebrowser,,,
75,LabelImg,tzutalin/labelImg,,labelImg,,,,,,,data-labeling,https://github.com/tzutalin/labelImg,https://github.com/tzutalin/labelImg,2015-09-17 01:33:59+00:00,2019-11-01 04:22:39+00:00,2019-10-29 01:23:14+00:00,3029,154.0,254.0,8850,344.0,2019-05-26 04:18:13+00:00,1.8.3,25.0,LabelImg is a graphical image annotation tool and label object..,64.0,26,https://pypi.org/project/labelImg,MIT,2019-05-26 04:18:13+00:00,46.0,6.0,4249.0,4249.0,,,,,,,,,,,,True,1,,,,,,40.0,,,,,,,,,,,,,
76,TimescaleDB,timescale/timescaledb,timescale/timescaledb,,,,timescaledb,timescaledb-postgresql-11,,,data-storage,https://github.com/timescale/timescaledb,https://github.com/timescale/timescaledb,2017-03-07 20:03:41+00:00,2019-11-08 19:16:08+00:00,2019-11-08 01:29:19+00:00,408,134.0,443.0,7830,1593.0,2019-10-31 18:08:51+00:00,1.5.0,40.0,An open-source time-series SQL database optimized for fast ingest..,43.0,26,,Apache-2.0,,,,,451825.0,,,,,,,,https://hub.docker.com/r/timescale/timescaledb,2019-10-31 18:47:20.525801+00:00,60.0,14455184.0,True,3,,,,,,,,,,3043.0,,,,,,,,,
77,Botpress,botpress/botpress,,,botpress,,,,,,others,https://github.com/botpress/botpress,https://github.com/botpress/botpress,2016-11-16 21:57:59+00:00,2019-11-09 22:15:42+00:00,2019-11-08 20:12:50+00:00,889,114.0,748.0,7795,9976.0,2019-11-08 20:15:16+00:00,12.2.2,220.0,The open-source Conversational Platform with built-in language..,106.0,26,,AGPL-3.0,,508.0,,,935.0,https://www.npmjs.com/package/botpress,2019-01-19 12:11:36.247000+00:00,172.0,935.0,,,,,,,,False,2,,,,,,336.0,,,,,,,,,,,,,
78,Visdom,facebookresearch/visdom,,visdom,,,,,,,data-viz,https://github.com/facebookresearch/visdom,https://github.com/facebookresearch/visdom,2017-01-25 17:59:45+00:00,2019-09-30 19:25:07+00:00,2019-09-30 19:25:00+00:00,801,59.0,389.0,6678,288.0,2019-09-13 15:31:57+00:00,0.1.8.9,26.0,"A flexible tool for creating, organizing, and sharing visualizations..",94.0,26,https://pypi.org/project/visdom,CC-BY-NC-4.0,2019-09-12 22:04:04+00:00,1860.0,408.0,32441.0,32441.0,,,,,,,,,,,,False,2,,,,,,1452.0,,,,,,,,,,,,,
79,nteract,nteract/nteract,,nteract_on_jupyter,,,,,,,dev-environments,https://github.com/nteract/nteract,https://github.com/nteract/nteract,2015-06-15 23:21:49+00:00,2019-11-09 12:40:02+00:00,2019-11-08 01:48:17+00:00,437,289.0,1160.0,4516,9371.0,2019-09-10 02:58:36+00:00,0.15.0,53.0,The interactive computing suite for you!.,132.0,26,https://pypi.org/project/nteract_on_jupyter,BSD-3-Clause,2019-07-16 03:59:16+00:00,5.0,5.0,3302.0,19284.0,,,,,,,,,,,,True,2,,,,,,,,,,671283.0,,,,,,,,,
80,Pachyderm,pachyderm/pachyderm,pachyderm/pachd,python-pachyderm,,,,,,,ml-platforms,https://github.com/pachyderm/pachyderm,https://github.com/pachyderm/pachyderm,2014-09-04 07:50:02+00:00,2019-11-09 01:33:47+00:00,2019-11-08 23:11:55+00:00,386,488.0,1702.0,4033,15401.0,2019-11-06 15:31:30+00:00,2.4.0,100.0,Reproducible Data Science at Scale!.,104.0,26,https://pypi.org/project/python-pachyderm,Apache-2.0,2019-11-06 15:31:30+00:00,3.0,3.0,1267.0,22790.0,,,,,,,,https://hub.docker.com/r/pachyderm/pachd,2019-10-29 20:06:50.593903+00:00,2.0,1271376.0,True,2,,,,,,,,,,32552.0,,,,,,,,,
81,Nosqlclient,nosqlclient/nosqlclient,mongoclient/mongoclient,,,,,,,,db-gui,https://github.com/nosqlclient/nosqlclient,https://github.com/nosqlclient/nosqlclient,2016-02-07 14:34:53+00:00,2019-09-25 12:15:13.053957+00:00,2019-09-25 11:44:34+00:00,319,20.0,369.0,3076,1323.0,2017-08-23 07:17:02+00:00,2.2.0,11.0,"Cross-platform and self hosted, easy to use, intuitive mongodb..",27.0,26,,AGPL-3.0,,185.0,,,192903.0,,,,,,,,https://hub.docker.com/r/mongoclient/mongoclient,2019-09-25 12:15:13.053957+00:00,77.0,8505693.0,False,1,,,,,,185.0,,,,171082.0,,,,,,,,,
82,JanusGraph,JanusGraph/janusgraph,janusgraph/janusgraph,,,stable/janusgraph,,,,org.janusgraph:janusgraph-core,data-storage,https://github.com/JanusGraph/janusgraph,https://github.com/JanusGraph/janusgraph,2016-12-26 13:26:29+00:00,2019-11-08 16:54:10+00:00,2019-11-04 19:37:14+00:00,710,411.0,717.0,2864,5834.0,2019-07-02 19:27:38+00:00,0.4.0,12.0,"JanusGraph: an open-source, distributed graph database.",139.0,26,,Apache-2.0,,84.0,,,3575.0,,,,,https://search.maven.org/artifact/org.janusgraph/janusgraph-core,2018-10-08 15:19:09+00:00,84.0,https://hub.docker.com/r/janusgraph/janusgraph,2019-10-21 14:09:18.923954+00:00,5.0,19857.0,True,3,,,,,,,,,,93262.0,,,,,,,,,
83,Geode,apache/geode,apachegeode/geode,,,,apache-geode,,,org.apache.geode:geode-core,data-storage,https://github.com/apache/geode,https://github.com/apache/geode,2015-04-30 07:00:05+00:00,2019-11-09 01:49:26+00:00,2019-11-09 01:34:28+00:00,542,26.0,,1669,8243.0,2019-04-19 18:53:40+00:00,1.9.0,14.0,"Data management platform that provides real-time, consistent access..",167.0,26,,Apache-2.0,,112.0,,,1033.0,,,,,https://search.maven.org/artifact/org.apache.geode/geode-core,2019-04-19 18:53:40+00:00,112.0,https://hub.docker.com/r/apachegeode/geode,2019-10-23 19:25:50.571417+00:00,18.0,56859.0,True,3,,,,,,,,,,,,,,,,,,,
84,Seldon,SeldonIO/seldon-core,seldonio/seldon-core-operator,seldon-core,,,,,,,model-deployment,https://github.com/SeldonIO/seldon-core,https://github.com/SeldonIO/seldon-core,2017-12-20 14:51:54+00:00,2019-11-08 16:59:57+00:00,2019-11-07 22:29:11+00:00,252,89.0,480.0,1226,3186.0,2019-11-01 12:44:10+00:00,0.5.0,22.0,Machine Learning Deployment for Kubernetes.,63.0,26,https://pypi.org/project/seldon-core,Apache-2.0,2019-11-06 11:42:42+00:00,11.0,11.0,5417.0,35466.0,,,,,,,,https://hub.docker.com/r/seldonio/seldon-core-operator,2019-11-01 11:55:58.685571+00:00,,691149.0,True,2,,,,,,,,,,,,,,,,,,,
85,Chronograf,influxdata/chronograf,chronograf,,,,,,,,data-viz,https://github.com/influxdata/chronograf,https://github.com/influxdata/chronograf,2016-08-24 23:28:56+00:00,2019-11-08 21:13:56+00:00,2019-11-08 21:13:52+00:00,194,618.0,2964.0,1177,12338.0,2019-08-20 22:03:48+00:00,1.7.13,77.0,Open source monitoring and visualization UI for the TICK stack.,76.0,26,,AGPL-3.0,,,,,1581755.0,,,,,,,,https://hub.docker.com/r/_/chronograf,2019-10-17 03:39:52.238807+00:00,171.0,61688466.0,False,2,,,github.com/influxdata/chronograf,,,,,,,,,,,,,,,,
86,DBeaver,dbeaver/dbeaver,,,,,,,,,db-gui,https://github.com/dbeaver/dbeaver,https://github.com/dbeaver/dbeaver,2015-10-21 08:26:28+00:00,2019-11-09 22:27:53+00:00,2019-11-09 22:27:40+00:00,963,1410.0,5190.0,10999,11037.0,2019-11-03 19:39:04+00:00,6.2.4,91.0,Free universal database tool and SQL client.,140.0,25,,Apache-2.0,,,,,6606.0,,,,,,,,,,,,True,2,,,,,,,,,,323728.0,,,,,,,,,
87,File Browser,filebrowser/filebrowser,filebrowser/filebrowser,,,,,,,,others,https://github.com/filebrowser/filebrowser,https://github.com/filebrowser/filebrowser,2015-09-11 21:21:58+00:00,2019-11-07 11:16:50+00:00,2019-11-04 07:27:38+00:00,775,118.0,529.0,6038,1913.0,2019-11-04 07:33:00+00:00,2.0.16,11.0,Web File Browser which can be used as a middleware or standalone app.,72.0,25,,Apache-2.0,,,,,186232.0,,,,,,,,https://hub.docker.com/r/filebrowser/filebrowser,2019-11-04 07:33:00.431665+00:00,58.0,9100343.0,True,2,,,,,,,,,,25359.0,,,,,,,,,
88,bert-as-service,hanxiao/bert-as-service,,bert-serving-server,,,,,,,ml-applications,https://github.com/hanxiao/bert-as-service,https://github.com/hanxiao/bert-as-service,2018-11-12 10:48:50+00:00,2019-10-17 10:43:36+00:00,2019-10-17 10:43:35+00:00,1205,149.0,211.0,5937,1594.0,2019-05-15 09:51:19+00:00,1.9.1,50.0,Mapping a variable-length sentence to a fixed-length vector using..,32.0,25,https://pypi.org/project/bert-serving-server,MIT,2019-05-15 09:51:19+00:00,5.0,5.0,12307.0,12307.0,,,,,,,,,,,,True,1,,,,,,,,,,,,,,,,,,,
89,Labelme,wkentaro/labelme,wkentaro/labelme,labelme,,,,labelme,,,data-labeling,https://github.com/wkentaro/labelme,https://github.com/wkentaro/labelme,2016-05-09 12:30:26+00:00,2019-11-07 13:03:14.604394+00:00,2019-11-07 12:51:04+00:00,1149,42.0,263.0,3520,955.0,2019-08-23 18:42:26+00:00,3.16.4,121.0,"Image Polygonal Annotation with Python (polygon, rectangle, circle,..",29.0,25,https://pypi.org/project/labelme,GPL-3.0,2019-08-23 18:42:26+00:00,41.0,5.0,8142.0,8449.0,,,,,,,,https://hub.docker.com/r/wkentaro/labelme,2019-11-07 13:03:14.604394+00:00,2.0,892.0,True,1,,,,,,36.0,,,,5442.0,,,,,,,,,
90,plaidML,plaidml/plaidml,,plaidml-keras,,,,,,,accelerators,https://github.com/plaidml/plaidml,https://github.com/plaidml/plaidml,2017-08-15 01:43:24+00:00,2019-11-10 00:19:05+00:00,2019-11-09 22:15:05+00:00,232,106.0,221.0,2618,1070.0,2019-08-06 18:35:08+00:00,0.6.4,31.0,PlaidML is a framework for making deep learning work everywhere.,37.0,25,https://pypi.org/project/plaidml-keras,Apache-2.0,2019-08-06 18:35:08+00:00,10.0,10.0,36504.0,36512.0,,,,,,,,,,,,True,2,,,,,,,,,,203.0,,,,,,,,,
91,RavenDB,ravendb/ravendb,ravendb/ravendb,pyravendb,ravendb,,,,,net.ravendb:ravendb,data-storage,https://github.com/ravendb/ravendb,https://github.com/ravendb/ravendb,2010-03-02 11:05:30+00:00,2019-11-08 08:19:46+00:00,2019-11-06 17:13:53+00:00,691,5.0,,2357,,2019-09-16 11:57:44.082000+00:00,4.1.6,54.0,ACID Document Database.,317.0,25,https://pypi.org/project/pyravendb,AGPL-3.0,2019-02-27 09:10:33+00:00,2176.0,2.0,286.0,3214.0,https://www.npmjs.com/package/ravendb,2019-09-16 11:57:44.082000+00:00,28.0,427.0,https://search.maven.org/artifact/net.ravendb/ravendb,2018-02-07 13:03:30+00:00,,https://hub.docker.com/r/ravendb/ravendb,2019-10-14 08:27:00.223513+00:00,27.0,290155.0,False,3,,,github.com/ravendb/ravendb-go-client,,,2146.0,,,,,,,,,,,RavenDB.Client,,
92,Polyaxon,polyaxon/polyaxon,polyaxon/polyaxon-api,polyaxon-cli,,,,,,,ml-platforms,https://github.com/polyaxon/polyaxon,https://github.com/polyaxon/polyaxon,2016-12-26 12:48:47+00:00,2019-11-08 00:49:10+00:00,2019-11-08 00:49:01+00:00,203,115.0,326.0,2211,8375.0,2019-08-15 20:17:35+00:00,0.5.6,63.0,A platform for reproducible and scalable machine learning and deep..,64.0,25,https://pypi.org/project/polyaxon-cli,Apache-2.0,2019-08-15 20:06:24+00:00,,,2835.0,39637.0,,,,,,,,https://hub.docker.com/r/polyaxon/polyaxon-api,2019-10-20 21:14:24.190260+00:00,,1288093.0,True,3,,,,,,,,,,,,,,,,,,,
93,OmniSciDB,omnisci/omniscidb,,pymapd,@mapd/connector,,,,,,data-storage,https://github.com/omnisci/omniscidb,https://github.com/omnisci/omniscidb,2017-05-07 15:07:56+00:00,2019-11-06 19:07:04+00:00,2019-11-06 18:10:36+00:00,286,91.0,216.0,2055,7153.0,2019-11-01 19:57:21+00:00,0.17.0,29.0,OmniSciDB (formerly MapD Core).,75.0,25,https://pypi.org/project/pymapd,Apache-2.0,2019-11-01 19:57:21+00:00,41.0,15.0,2388.0,2516.0,https://www.npmjs.com/package/@mapd/connector,2019-08-22 18:21:30.387000+00:00,26.0,128.0,,,,,,,,True,3,,conda-forge/pymapd,,https://anaconda.org/conda-forge/pymapd,,,,,,,,,,,,,,,
94,Drill,apache/drill,drill/apache-drill,pydrill,,,,,,org.apache.drill:drill-common,data-integration,https://github.com/apache/drill,https://github.com/apache/drill,2012-09-05 07:00:26+00:00,2019-11-08 16:34:56+00:00,2019-11-06 09:44:28+00:00,727,86.0,,1313,3691.0,2018-12-31 18:37:33+00:00,drill-1.15.0,21.0,"Schema-free SQL Query Engine for Hadoop, NoSQL and Cloud Storage.",169.0,25,https://pypi.org/project/pydrill,Apache-2.0,2018-04-24 15:51:20+00:00,55.0,3.0,906.0,1244.0,,,,,https://search.maven.org/artifact/org.apache.drill/drill-common,2018-12-24 18:32:38+00:00,38.0,https://hub.docker.com/r/drill/apache-drill,2019-05-07 06:17:44.423785+00:00,8.0,29127.0,True,3,,,,,,14.0,,,,,,,,,,,,,
95,Kubeflow Pipelines,kubeflow/pipelines,,kfp,,,,,,,job-scheduler,https://github.com/kubeflow/pipelines,https://github.com/kubeflow/pipelines,2018-05-12 00:31:47+00:00,2019-11-09 16:35:41+00:00,2019-11-09 16:35:40+00:00,355,353.0,612.0,1224,1539.0,2019-11-09 08:17:55+00:00,0.1.34,36.0,Machine Learning Pipelines for Kubeflow.,92.0,25,https://pypi.org/project/kfp,Apache-2.0,2019-11-09 08:17:55+00:00,6.0,6.0,11913.0,11913.0,,,,,,,,,,,,True,2,,,,,,,,,,,,,,,,,,,
96,Data Collector,streamsets/datacollector,streamsets/datacollector,streamsets,,,,,,com.streamsets:streamsets-datacollector,data-integration,https://github.com/streamsets/datacollector,https://github.com/streamsets/datacollector,2015-09-09 22:43:02+00:00,2019-11-10 00:26:33.405160+00:00,2019-11-09 01:44:04+00:00,441,17.0,,904,9356.0,2019-06-27 21:24:41+00:00,3.6.0,47.0,StreamSets Data Collector - Continuous big data and cloud platform..,92.0,25,https://pypi.org/project/streamsets,Apache-2.0,2019-10-25 15:53:20+00:00,3.0,,522.0,32138.0,,,,,https://search.maven.org/artifact/com.streamsets/streamsets-datacollector,2018-05-24 19:18:07+00:00,3.0,https://hub.docker.com/r/streamsets/datacollector,2019-11-10 00:26:33.405160+00:00,52.0,1580848.0,True,3,,,,,,,,,,,,,,,,,,,
97,Cayley,cayleygraph/cayley,cayleygraph/cayley,pyley,@cayleygraph/cayley,,cayley,timescaledb-postgresql-11,,,data-storage,https://github.com/cayleygraph/cayley,https://github.com/cayleygraph/cayley,2014-06-05 18:49:41+00:00,2019-11-09 19:54:42+00:00,2019-11-08 15:03:21+00:00,1144,93.0,369.0,12966,1467.0,2019-11-06 14:38:03.072000+00:00,1.1.4,15.0,An open-source graph database.,99.0,24,https://pypi.org/project/pyley,Apache-2.0,2019-10-26 20:33:32+00:00,,,182.0,725.0,https://www.npmjs.com/package/@cayleygraph/cayley,2019-11-06 14:38:03.072000+00:00,,202.0,,,,https://hub.docker.com/r/cayleygraph/cayley,2019-11-08 15:37:23.845900+00:00,4.0,590.0,True,3,,,,,,,,,,21640.0,,,,,,cayley,,,
98,Druid,apache/incubator-druid,apache/incubator-druid,,,incubator/druid,,,,,data-storage,https://github.com/apache/incubator-druid,https://github.com/apache/incubator-druid,2012-10-23 19:08:07+00:00,2019-11-10 01:41:23+00:00,2019-11-09 02:05:06+00:00,2250,909.0,2257.0,8831,9878.0,2019-09-25 00:36:27+00:00,druid-0.16.0-incubating,35.0,Apache Druid (Incubating) - Column oriented distributed data store..,376.0,24,,Apache-2.0,,,,,145.0,,,,,,,,https://hub.docker.com/r/apache/incubator-druid,2019-09-24 01:26:17.236446+00:00,5.0,12255.0,True,3,,,,,,,,,,120.0,,,,,,,,,
99,Portia,scrapinghub/portia,scrapinghub/portia,slybot,,,,,,,others,https://github.com/scrapinghub/portia,https://github.com/scrapinghub/portia,2014-03-21 14:24:31+00:00,2019-07-10 08:26:00.640998+00:00,2019-07-10 08:13:34+00:00,1144,96.0,330.0,7384,2690.0,2017-06-28 13:32:43+00:00,0.13.1,24.0,Visual scraping for Scrapy.,50.0,24,https://pypi.org/project/slybot,BSD-3-Clause,2017-06-28 13:32:43+00:00,15.0,7.0,336.0,5129.0,,,,,,,,https://hub.docker.com/r/scrapinghub/portia,2019-07-10 08:26:00.640998+00:00,25.0,325872.0,True,2,,,,,,8.0,,,,109.0,,,,,,,,,
100,Netron,lutzroeder/netron,,netron,,,netron,,,,model-viz,https://github.com/lutzroeder/netron,https://github.com/lutzroeder/netron,2010-12-26 12:53:43+00:00,2019-11-10 01:03:58+00:00,2019-11-10 01:03:54+00:00,839,19.0,323.0,6867,2278.0,2019-11-09 05:47:01+00:00,3.5.4,246.0,"Visualizer for neural network, deep learning and machine learning..",2.0,24,https://pypi.org/project/netron,MIT,2019-11-09 05:19:39+00:00,3.0,3.0,1451.0,76221.0,,,,,,,,,,,,True,1,,,,,,,,,,74770.0,,,,,,,,,
101,OpenRefine,OpenRefine/OpenRefine,vimagick/openrefine,,,,openrefine,,,,others,https://github.com/OpenRefine/OpenRefine,https://github.com/OpenRefine/OpenRefine,2012-10-15 02:22:48+00:00,2019-11-09 00:16:18.130440+00:00,2019-11-07 23:46:48+00:00,1109,429.0,1190.0,6651,4404.0,2019-07-26 14:57:08+00:00,3.2,20.0,"OpenRefine is a free, open source power tool for working with messy..",131.0,24,,BSD-3-Clause,,,,,12496.0,,,,,,,,https://hub.docker.com/r/vimagick/openrefine,2019-11-09 00:16:18.130440+00:00,8.0,72557.0,True,2,,,,,,,,,,884921.0,,,,,,,,,
102,pgweb,sosedoff/pgweb,sosedoff/pgweb,,,,pgweb,,,,db-gui,https://github.com/sosedoff/pgweb,https://github.com/sosedoff/pgweb,2014-10-09 01:41:32+00:00,2019-11-02 18:51:53+00:00,2019-11-02 18:45:56+00:00,414,43.0,219.0,6158,976.0,2019-10-05 17:53:24+00:00,0.11.4,35.0,Cross-platform client for PostgreSQL databases.,44.0,24,,MIT,,,,,64585.0,,,,,,,,https://hub.docker.com/r/sosedoff/pgweb,2019-10-05 17:55:43.835186+00:00,21.0,3870702.0,True,2,,,,,,,,,,69041.0,,,,,,,,,
103,guess,guess-js/guess,,,guess-webpack,,,,,,others,https://github.com/guess-js/guess,https://github.com/guess-js/guess,2018-04-02 01:58:19+00:00,2019-11-10 00:03:54+00:00,2019-11-08 15:51:27+00:00,136,6.0,53.0,5787,425.0,2019-09-27 01:54:11.639000+00:00,0.4.8,37.0,Libraries & tools for enabling Machine Learning driven user-..,17.0,24,,MIT,,62.0,,,52755.0,https://www.npmjs.com/package/guess-webpack,2019-09-27 01:54:11.639000+00:00,62.0,52755.0,,,,,,,,True,2,,,,,,,,,,,,,,,,,,,
104,Jupyter Docker Stacks,jupyter/docker-stacks,jupyter/scipy-notebook,,,,,,,,dev-environments,https://github.com/jupyter/docker-stacks,https://github.com/jupyter/docker-stacks,2015-07-15 15:30:00+00:00,2019-11-09 22:16:31+00:00,2019-11-09 22:16:30+00:00,1735,62.0,432.0,4645,1186.0,,,,Ready-to-run Docker images containing Jupyter applications.,149.0,24,,BSD-3-Clause,,,,,64901.0,,,,,,,,https://hub.docker.com/r/jupyter/scipy-notebook,2019-09-11 13:17:55.963671+00:00,192.0,3374869.0,True,3,,,,,,,,,,,,,,,,,,,
105,DIGITS,NVIDIA/DIGITS,nvidia/digits,,,,,,,,dev-environments,https://github.com/NVIDIA/DIGITS,https://github.com/NVIDIA/DIGITS,2015-03-17 16:00:20+00:00,2019-11-05 18:24:57+00:00,2019-11-05 18:24:56+00:00,1325,571.0,880.0,3895,1612.0,2018-04-10 17:02:37+00:00,6.1.1,21.0,Deep Learning GPU Training System.,48.0,24,,BSD-3-Clause,,,,,13036.0,,,,,,,,https://hub.docker.com/r/nvidia/digits,2018-05-01 17:27:37.569561+00:00,65.0,730061.0,True,3,,,,,,,,,,,,,,,,,,,
106,Hue,cloudera/hue,gethue/hue,,,hue/hue,,,,,business-intelligence,https://github.com/cloudera/hue,https://github.com/cloudera/hue,2010-06-21 19:46:51+00:00,2019-11-09 00:55:51+00:00,2019-11-09 00:48:39+00:00,1476,202.0,502.0,3872,16897.0,,,,Open source SQL Query Assistant for Databases/Warehouses.,224.0,24,,Apache-2.0,,3.0,,,4811.0,,,,,,,,https://hub.docker.com/r/gethue/hue,2019-11-08 14:05:05.987261+00:00,56.0,543646.0,True,2,,,,,,3.0,,,,,,,https://docs.gethue.com/,,,,,,
107,Gephi,gephi/gephi,,,,,,,,org.gephi:project-api,data-viz,https://github.com/gephi/gephi,https://github.com/gephi/gephi,2011-10-22 03:14:46+00:00,2019-08-09 09:10:51+00:00,2019-01-04 17:07:02+00:00,1317,469.0,1568.0,3537,4618.0,2017-09-24 20:34:33+00:00,0.9.2,12.0,Gephi - The Open Graph Viz Platform.,81.0,24,,GPL-3.0,,29.0,,,35976.0,,,,,https://search.maven.org/artifact/org.gephi/project-api,2016-02-14 20:06:37+00:00,12.0,,,,,True,2,,,,,,17.0,,,,1690875.0,,,,,,,,,
108,Riak,basho/riak,basho/riak-kv,riak,basho-riak-client,,,,,com.basho.riak:riak-client,data-storage,https://github.com/basho/riak,https://github.com/basho/riak,2010-04-16 14:51:16+00:00,2019-11-06 09:26:33+00:00,2019-11-05 09:48:50+00:00,514,138.0,299.0,3340,,2019-08-06 20:20:52+00:00,riak-2.9.0p3,38.0,Riak is a decentralized datastore from Basho Technologies.,123.0,24,https://pypi.org/project/riak,Apache-2.0,2016-12-12 22:51:24+00:00,530.0,168.0,8203.0,14140.0,https://www.npmjs.com/package/basho-riak-client,2016-12-12 17:56:16.864000+00:00,60.0,701.0,https://search.maven.org/artifact/com.basho.riak/riak-client,2016-12-15 16:19:59+00:00,302.0,https://hub.docker.com/r/basho/riak-kv,2017-04-04 21:50:14.020226+00:00,29.0,602145.0,True,3,,,github.com/basho/riak-go-client,,,,,,,63.0,,,,,,,,,
109,Cadence,uber/cadence,ubercadence/server,,,,,,,com.uber.cadence:cadence-client,job-scheduler,https://github.com/uber/cadence,https://github.com/uber/cadence,2017-02-21 16:10:18+00:00,2019-11-09 19:06:27+00:00,2019-11-09 07:31:32+00:00,236,313.0,701.0,3018,1693.0,2019-10-18 22:13:10+00:00,0.9.5,40.0,"Cadence is a distributed, scalable, durable, and highly available..",48.0,24,,MIT,,2.0,,,14708.0,,,,,https://search.maven.org/artifact/com.uber.cadence/cadence-client,2018-08-06 22:25:24+00:00,2.0,https://hub.docker.com/r/ubercadence/server,2019-11-09 07:51:28.000945+00:00,2.0,477493.0,True,2,,,go.uber.org/cadence,,,,,,,6950.0,,,,,,,,,
110,CARTO,CartoDB/cartodb,sverhoeven/cartodb,,,,,,,,data-viz,https://github.com/CartoDB/cartodb,https://github.com/CartoDB/cartodb,2012-07-05 15:23:45+00:00,2019-11-08 14:18:41+00:00,2019-11-08 14:14:13+00:00,563,359.0,8258.0,2300,72596.0,2018-03-01 10:07:06+00:00,4.11.59,47.0,Location Intelligence & Data Visualization tool.,172.0,24,,BSD-3-Clause,,,,,174.0,,,,,,,,https://hub.docker.com/r/sverhoeven/cartodb,2019-11-07 17:58:46.827017+00:00,37.0,15322.0,True,2,,,,,,,,,,,,,https://cartodb.readthedocs.io/en/latest/,,,,,,
111,Grakn,graknlabs/grakn,graknlabs/grakn,grakn-client,grakn-client,,,,,io.grakn.client:grakn-client,data-storage,https://github.com/graknlabs/grakn,https://github.com/graknlabs/grakn,2016-07-11 23:59:57+00:00,2019-11-08 11:52:56+00:00,2019-11-08 11:05:11+00:00,216,211.0,1657.0,1816,4109.0,2019-10-28 15:32:24.762000+00:00,1.5.6,38.0,Grakn Core: The Knowledge Graph.,54.0,24,https://pypi.org/project/grakn-client,AGPL-3.0,2019-09-06 18:39:09+00:00,22.0,2.0,692.0,2157.0,https://www.npmjs.com/package/grakn-client,2019-10-28 15:32:24.762000+00:00,2.0,636.0,,,,https://hub.docker.com/r/graknlabs/grakn,2019-09-24 18:36:51.752511+00:00,10.0,21400.0,False,3,,,,,,18.0,,,,11197.0,,,,,,,,,
112,mkl-dnn,intel/mkl-dnn,,,,,,,,,accelerators,https://github.com/intel/mkl-dnn,https://github.com/intel/mkl-dnn,2016-05-09 23:26:42+00:00,2019-11-08 20:40:56+00:00,2019-11-07 22:27:44+00:00,405,18.0,490.0,1677,3945.0,2019-10-24 22:42:58+00:00,1.0.4,47.0,Deep Neural Network Library (DNNL).,105.0,24,,Apache-2.0,,0.0,,,45965.0,,,,,,,,,,,,True,2,,mkl,,https://anaconda.org/anaconda/mkl,2019-09-18 23:22:41+00:00,,,,0.0,1792644.0,,,,,,,,,
