,name,github_id,dockerhub_id,pypi_id,npm_id,helm_id,brew_id,apt_id,yum_id,maven_id,category,github_url,homepage,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,commit_count,latest_stable_release_published_at,latest_stable_release_number,release_count,description,contributor_count,projectrank,pypi_url,license,pypi_latest_release_published_at,dependent_project_count,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,show,projectrank_placing,gem_id,conda_id,go_id,conda_url,conda_latest_release_published_at,github_dependent_project_count,pkg_id,cran_id,conda_dependent_project_count,github_release_downloads,zypper_id,yarn_id,docs_url,dockerhub,nuget_id,snap_id,dotnet_id,cargo_id,gitlab_id
33,OrientDB,orientechnologies/orientdb,orientdb,pyorient,orientjs,incubator/orientdb,,,,com.orientechnologies:orientdb-core,data-storage,https://github.com/orientechnologies/orientdb,https://github.com/orientechnologies/orientdb,2012-12-09 20:33:47+00:00,2019-11-11 10:37:58+00:00,2019-11-06 14:22:58+00:00,795,1428.0,6905.0,4133,15066.0,2019-11-04 09:28:05.210000+00:00,3.0.8,156.0,"OrientDB is the most versatile DBMS supporting Graph, Document, Reactive, Full-Text, Geospatial and Key-Value models..",174.0,32,https://pypi.org/project/pyorient,Apache-2.0,2017-04-29 20:38:11+00:00,1212.0,40.0,3356.0,137579.0,https://www.npmjs.com/package/orientjs,2019-11-04 09:28:05.210000+00:00,200.0,18389.0,https://search.maven.org/artifact/com.orientechnologies/orientdb-core,2019-07-03 00:00:00+00:00,636.0,https://hub.docker.com/r/_/orientdb,2019-10-19 09:41:03.522189+00:00,121.0,9614234.0,True,2,,,,,,336.0,,,,,,,,,,,,,
34,Kibana,elastic/kibana,kibana,,,,,,,,data-viz,https://github.com/elastic/kibana,https://github.com/elastic/kibana,2013-01-26 04:00:59+00:00,2019-11-11 21:15:39+00:00,2019-11-11 18:02:09+00:00,5172,5477.0,14208.0,14856,28777.0,2019-10-31 16:33:47+00:00,7.4.2,13.0,Your window into the Elastic Stack.,480.0,31,,Apache-2.0,,5.0,,,873147.0,,,,,,,,https://hub.docker.com/r/_/kibana,2019-11-01 05:17:48.157173+00:00,1624.0,71598106.0,True,1,,,,,,5.0,,,,,,,https://www.elastic.co/guide/en/kibana/current/index.html,,,,,,
35,ArangoDB,arangodb/arangodb,arangodb,pyarango,arangojs,,arangodb,,,com.arangodb:arangodb-java-driver,data-storage,https://github.com/arangodb/arangodb,https://github.com/arangodb/arangodb,2011-10-26 06:42:00+00:00,2019-11-11 21:22:44+00:00,2019-11-11 16:27:19+00:00,574,529.0,2976.0,8976,45279.0,2019-09-05 00:00:00+00:00,6.2.0,90.0,"ArangoDB is a native multi-model database with flexible data models for documents, graphs, and key-values. Build high..",122.0,31,https://pypi.org/project/pyarango,Apache-2.0,2019-10-30 05:43:28+00:00,553.0,9.0,7466.0,188671.0,https://www.npmjs.com/package/arangojs,2019-08-30 15:25:31.694000+00:00,416.0,20896.0,https://search.maven.org/artifact/com.arangodb/arangodb-java-driver,2019-09-05 00:00:00+00:00,128.0,https://hub.docker.com/r/_/arangodb,2019-11-09 01:13:32.004034+00:00,168.0,15550040.0,True,3,,,github.com/arangodb/go-driver,,,,,,,,,arangojs,,,,,,,
36,ClickHouse,ClickHouse/ClickHouse,yandex/clickhouse-server,clickhouse-driver,clickhouse,,,,,,data-storage,https://github.com/ClickHouse/ClickHouse,https://github.com/ClickHouse/ClickHouse,2016-06-02 08:28:18+00:00,2019-11-11 21:03:12+00:00,2019-11-11 20:56:11+00:00,1535,1120.0,2213.0,8918,31169.0,2019-09-20 18:39:17+00:00,0.1.1,33.0,ClickHouse is a free analytics DBMS for big data.,474.0,31,https://pypi.org/project/clickhouse-driver,Apache-2.0,2019-09-20 18:39:17+00:00,24.0,18.0,40780.0,130191.0,https://www.npmjs.com/package/clickhouse,2018-11-04 15:00:17.258000+00:00,6.0,4792.0,,,,https://hub.docker.com/r/yandex/clickhouse-server,2019-11-08 21:46:43.005858+00:00,192.0,3469406.0,True,3,,,github.com/kshvakov/clickhouse,,,,,,,,,,,,,,,,
37,Ignite,apache/ignite,apacheignite/ignite,pyignite,apache-ignite-client,stable/ignite,,,,org.apache.ignite:ignite-core,data-storage,https://github.com/apache/ignite,https://github.com/apache/ignite,2015-02-19 08:00:05+00:00,2019-11-11 21:09:45+00:00,2019-11-11 12:51:42+00:00,1364,442.0,,2894,26367.0,2018-12-10 21:06:23.011000+00:00,1.0.0,20.0,"Memory-centric distributed database, caching and processing platform designed to store and compute on large volumes of..",318.0,31,https://pypi.org/project/pyignite,Apache-2.0,2018-11-23 21:14:09+00:00,457.0,,1309.0,168175.0,https://www.npmjs.com/package/apache-ignite-client,2018-12-10 21:06:23.011000+00:00,,304.0,https://search.maven.org/artifact/org.apache.ignite/ignite-core,2018-07-10 11:55:25+00:00,456.0,https://hub.docker.com/r/apacheignite/ignite,2019-09-19 11:49:00.545453+00:00,56.0,9494054.0,True,3,,,,,,1.0,,,,,,,,,,,,,
38,Atom,atom/atom,,,,,,,,,dev-environments,https://github.com/atom/atom,https://github.com/atom/atom,2012-01-20 18:18:21+00:00,2019-11-11 20:33:27+00:00,2019-11-08 18:44:55+00:00,13253,587.0,14753.0,50371,37303.0,2019-10-23 15:30:27+00:00,1.41.0,100.0,The hackable text editor.,537.0,30,,MIT,,,,,182725.0,,,,,,,,,,,,True,2,,,,,,,,,,4568132.0,,,,,,,,,
39,Cassandra,apache/cassandra,cassandra,cassandra-driver,cassandra-driver,incubator/cassandra,,,,com.datastax.oss:java-driver-core,data-storage,https://github.com/apache/cassandra,https://github.com/apache/cassandra,2009-05-21 02:10:09+00:00,2019-11-11 19:43:09+00:00,2019-11-11 14:55:33+00:00,2456,157.0,,6597,,2019-11-06 19:44:55+00:00,3.20.1,65.0,"Distributed, wide column store, NoSQL database designed to handle large amounts of data across.",396.0,30,https://pypi.org/project/cassandra-driver,Apache-2.0,2019-11-06 19:44:55+00:00,2462.0,1164.0,251927.0,1047215.0,https://www.npmjs.com/package/cassandra-driver,2019-11-06 10:57:07.329000+00:00,1298.0,125680.0,,,,https://hub.docker.com/r/_/cassandra,2019-10-31 21:38:59.660634+00:00,1048.0,84370680.0,True,3,cassandra-driver,,github.com/gocql/gocql,,,,,,,,,,,,,,,,
40,Eclipse Che,eclipse/che,eclipse/che,,,,,,,org.eclipse.che:bootstrapper,dev-environments,https://github.com/eclipse/che,https://github.com/eclipse/che,2015-03-26 15:31:01+00:00,2019-11-11 15:44:55+00:00,2019-11-11 10:15:20+00:00,1075,970.0,7879.0,5925,8266.0,2019-09-20 00:00:00+00:00,6.19.6,18.0,Eclipse Che: Next-generation Eclipse IDE. Open source workspace server and cloud IDE.,164.0,30,,EPL-2.0,,74.0,,,69978.0,,,,,https://search.maven.org/artifact/org.eclipse.che/bootstrapper,2019-07-05 00:00:00+00:00,2.0,https://hub.docker.com/r/eclipse/che,2019-07-14 19:04:24.994993+00:00,133.0,3918822.0,True,2,,,,,,72.0,,,,,,,,,,,,,
41,JupyterHub,jupyterhub/jupyterhub,jupyterhub/jupyterhub,jupyterhub,,,,,,,dev-environments,https://github.com/jupyterhub/jupyterhub,https://github.com/jupyterhub/jupyterhub,2014-06-12 23:22:10+00:00,2019-11-11 08:51:18+00:00,2019-11-11 08:51:16+00:00,1227,362.0,1264.0,5389,3847.0,2019-05-03 14:13:53+00:00,1.0.0,35.0,Multi-user server for Jupyter notebooks.,184.0,30,https://pypi.org/project/jupyterhub,BSD-3-Clause,2019-05-03 14:13:53+00:00,1103.0,452.0,40200.0,56029.0,,,,,,,,https://hub.docker.com/r/jupyterhub/jupyterhub,2019-05-03 14:35:42.266125+00:00,224.0,1028905.0,True,2,,,,,,651.0,,,,,,,,,,,,,
42,Graphite,graphite-project/graphite-web,graphiteapp/graphite-statsd,,,kiwigrid/graphite,,,,,data-storage,https://github.com/graphite-project/graphite-web,https://github.com/graphite-project/graphite-web,2012-05-07 21:30:55+00:00,2019-11-11 15:24:20+00:00,2019-11-11 15:24:19+00:00,1170,351.0,704.0,4804,4030.0,2019-10-24 21:23:32+00:00,1.1.6,15.0,A highly scalable real-time graphing system.,412.0,30,,Apache-2.0,,45.0,,,71330.0,,,,,,,,https://hub.docker.com/r/graphiteapp/graphite-statsd,2019-10-24 22:03:16.678471+00:00,69.0,6419756.0,True,3,,,,,,45.0,,,,,,,,,,,,,
43,H2O,h2oai/h2o-3,,h2o,,,,,,,ml-platforms,https://github.com/h2oai/h2o-3,https://github.com/h2oai/h2o-3,2014-03-03 16:08:07+00:00,2019-11-11 21:08:46+00:00,2019-11-09 08:49:21+00:00,1618,98.0,,4438,25799.0,,,93.0,"Open Source Fast Scalable Machine Learning Platform For Smarter Applications: Deep Learning, Gradient Boosting &..",184.0,30,https://pypi.org/project/h2o,Apache-2.0,2019-10-29 16:08:57+00:00,256.0,48.0,71303.0,71303.0,,,,,,,,,,,,True,1,,,,,,208.0,,h2o,,,,,,,,,,,
44,TensorFlow Serving,tensorflow/serving,tensorflow/serving,tensorflow-serving-api,,,,tensorflow-model-server,,,model-deployment,https://github.com/tensorflow/serving,https://github.com/tensorflow/serving,2016-01-26 21:48:20+00:00,2019-11-11 20:03:14+00:00,2019-11-11 20:03:07+00:00,1532,33.0,985.0,4027,4596.0,2019-10-21 21:25:45+00:00,2.0.0,35.0,"A flexible, high-performance serving system for machine learning models.",142.0,30,https://pypi.org/project/tensorflow-serving-api,Apache-2.0,2019-10-09 04:44:08+00:00,58.0,58.0,685575.0,863433.0,,,,,,,,https://hub.docker.com/r/tensorflow/serving,2019-11-11 07:56:02.976179+00:00,67.0,8181493.0,True,1,,,,,,,,,,,,,https://www.tensorflow.org/tfx/guide/serving,,,,,,
45,Impala,cloudera/Impala,,impyla,,,,,,,data-integration,https://github.com/cloudera/Impala,https://github.com/cloudera/Impala,2012-10-18 17:12:11+00:00,2019-11-08 00:09:50+00:00,2019-06-26 09:14:06+00:00,810,21.0,,2225,3065.0,2019-11-08 00:09:50+00:00,0.16.1,29.0,"Lightning-fast, distributed SQL queries for petabytes of data stored in Apache Hadoop clusters.",168.0,30,https://pypi.org/project/impyla,Apache-2.0,2019-11-08 00:09:50+00:00,540.0,540.0,95893.0,95893.0,,,,,,,,,,,,True,2,,,,,,,,,,,,,,,,,,,
46,TinkerPop Gremlin,apache/tinkerpop,,gremlinpython,gremlin,,,,,org.apache.tinkerpop:gremlin-core,data-integration,https://github.com/apache/tinkerpop,https://github.com/apache/tinkerpop,2015-02-07 08:00:05+00:00,2019-11-11 20:15:49+00:00,2019-11-11 18:40:24+00:00,499,15.0,,979,15949.0,2019-08-09 13:19:56.206000+00:00,3.4.3,44.0,Apache TinkerPop - a graph computing framework.,151.0,30,https://pypi.org/project/gremlinpython,Apache-2.0,2019-08-09 13:18:37+00:00,664.0,150.0,72383.0,88844.0,https://www.npmjs.com/package/gremlin,2019-08-09 13:19:56.206000+00:00,86.0,16461.0,https://search.maven.org/artifact/org.apache.tinkerpop/gremlin-core,2018-05-08 18:09:43+00:00,232.0,,,,,True,2,,,github.com/northwesternmutual/grammes,,,196.0,,,,,,,,,,,,,
47,Netdata,netdata/netdata,netdata/netdata,,,,,,,,others,https://github.com/netdata/netdata,https://github.com/netdata/netdata,2013-06-17 18:39:10+00:00,2019-11-11 20:35:27+00:00,2019-11-11 19:16:42+00:00,3817,617.0,3665.0,42493,9218.0,2019-10-18 16:17:10+00:00,1.18.1,26.0,"Real-time performance monitoring, done right! https://my-netdata.io/.",343.0,29,,GPL-3.0,,,,,957722.0,,,,,,,,https://hub.docker.com/r/netdata/netdata,2019-11-11 16:09:38.172523+00:00,116.0,73204702.0,True,1,,,,,,,,,,350633.0,,,,,,,,,
48,Metabase,metabase/metabase,metabase/metabase,,,table/metabase,,,,,business-intelligence,https://github.com/metabase/metabase,https://github.com/metabase/metabase,2015-02-02 19:25:47+00:00,2019-11-11 21:20:17+00:00,2019-11-08 23:27:56+00:00,2323,2093.0,4353.0,17691,18570.0,2019-11-09 01:18:14+00:00,0.33.5,96.0,"The simplest, fastest way to get business intelligence and analytics to everyone in your company.",221.0,29,,AGPL-3.0,,1.0,,,485161.0,,,,,,,,https://hub.docker.com/r/metabase/metabase,2019-11-09 01:07:44.216326+00:00,153.0,27653142.0,True,1,,,,,,1.0,,,,1027.0,,,https://www.metabase.com/docs/latest/,,,,,,
49,Apollo,ApolloAuto/apollo,apolloauto/apollo,,,,,,,,others,https://github.com/ApolloAuto/apollo,https://github.com/ApolloAuto/apollo,2017-07-04 19:03:31+00:00,2019-11-11 21:11:07+00:00,2019-11-11 21:11:05+00:00,5208,478.0,1523.0,15339,14461.0,2019-06-29 15:09:14+00:00,5.0.0,7.0,An open autonomous driving platform.,287.0,29,,Apache-2.0,,,,,61242.0,,,,,,,,https://hub.docker.com/r/apolloauto/apollo,2019-10-31 21:17:28.427914+00:00,34.0,1680795.0,True,1,,,,,,,,,,34005.0,,,,,,,,,
50,Glances,nicolargo/glances,nicolargo/glances,glances,,,glances,,,,others,https://github.com/nicolargo/glances,https://github.com/nicolargo/glances,2011-12-04 08:49:15+00:00,2019-11-11 15:33:52+00:00,2019-11-11 15:33:23+00:00,954,121.0,1002.0,14484,3604.0,2019-07-17 15:55:42+00:00,3.1.2,46.0,"Glances an Eye on your system. A top/htop alternative for GNU/Linux, BSD, Mac OS and Windows operating systems.",111.0,29,https://pypi.org/project/glances,LGPL-3.0,2019-08-27 14:39:31+00:00,201.0,44.0,46948.0,333590.0,,,,,,,,https://hub.docker.com/r/nicolargo/glances,2019-01-29 06:24:17.061240+00:00,46.0,27230426.0,True,1,,,,,,157.0,,,,351.0,,,,,,,,,
51,Kafka,apache/kafka,bitnami/kafka,kafka,,incubator/kafka,,,,org.apache.kafka:kafka,data-processing,https://github.com/apache/kafka,https://github.com/apache/kafka,2011-08-15 18:06:16+00:00,2019-11-11 21:25:58+00:00,2019-11-11 20:03:06+00:00,7449,715.0,,14192,,2017-10-07 23:53:13+00:00,1.3.5,18.0,Distributed streaming platform that is used to build real time streaming data pipelines and applications that adapt to..,752.0,29,https://pypi.org/project/kafka,Apache-2.0,2017-10-07 23:53:13+00:00,382.0,330.0,512145.0,688294.0,,,,,https://search.maven.org/artifact/org.apache.kafka/kafka,2013-11-22 01:21:42+00:00,52.0,https://hub.docker.com/r/bitnami/kafka,2019-11-11 12:29:14.951045+00:00,88.0,17438756.0,True,2,,,,,,,,,,,,,,,,,,,
52,Hadoop,apache/hadoop,,,,stable/hadoop,,,,org.apache.hadoop:hadoop-common,data-processing,https://github.com/apache/hadoop,https://github.com/apache/hadoop,2014-08-28 07:00:08+00:00,2019-11-11 12:28:12+00:00,2019-11-11 12:28:02+00:00,6077,272.0,,9803,9714.0,2018-08-02 16:56:10+00:00,3.1.1,206.0,Framework that allows for the distributed processing of large data sets across clusters of computers using simple..,398.0,29,,Apache-2.0,,11912.0,,,,,,,,https://search.maven.org/artifact/org.apache.hadoop/hadoop-common,2018-08-02 16:56:10+00:00,11854.0,,,,,True,2,,,,,,58.0,,,,,,,,,,,,,
53,Alluxio,Alluxio/alluxio,alluxio/alluxio,alluxio,,,alluxio,,,org.alluxio:alluxio-core-client-fs,data-integration,https://github.com/Alluxio/alluxio,https://github.com/Alluxio/alluxio,2012-12-21 17:43:46+00:00,2019-11-11 19:09:18+00:00,2019-11-06 23:19:49+00:00,2235,200.0,321.0,4401,30466.0,2019-11-01 05:58:49+00:00,2.1.0,34.0,"Alluxio, data orchestration for analytics and machine learning in the cloud.",1205.0,29,https://pypi.org/project/alluxio,Apache-2.0,2017-09-07 04:36:04+00:00,39.0,,65.0,6208.0,,,,,https://search.maven.org/artifact/org.alluxio/alluxio-core-client-fs,2018-03-27 20:26:37+00:00,38.0,https://hub.docker.com/r/alluxio/alluxio,2019-11-11 09:16:03.181836+00:00,3.0,487653.0,True,2,,,github.com/Alluxio/alluxio-go,,,1.0,,,,19572.0,,,,,,,,,
54,Adminer,vrana/adminer,adminer,,,mogaal/adminer,,,,,db-gui,https://github.com/vrana/adminer,https://github.com/vrana/adminer,2010-04-25 08:30:07+00:00,2019-11-11 13:42:45+00:00,2019-11-11 13:41:11+00:00,742,10.0,,4093,3568.0,2019-10-22 06:38:12+00:00,4.7.4,14.0,Database management in a single PHP file.,127.0,29,,Apache-2.0,,87.0,,,779892.0,,,,,,,,https://hub.docker.com/r/_/adminer,2019-10-31 21:49:34.954877+00:00,302.0,82860633.0,True,1,,,,,,87.0,,,,2137159.0,,,,,,,,,
55,mongo-express,mongo-express/mongo-express,mongo-express,,mongo-express,,,,,,db-gui,https://github.com/mongo-express/mongo-express,https://github.com/mongo-express/mongo-express,2012-04-23 20:11:25+00:00,2019-11-11 10:04:46+00:00,2019-11-11 05:14:39+00:00,653,77.0,239.0,3965,1096.0,2019-07-20 22:07:15.694000+00:00,0.53.0,163.0,"Web-based MongoDB admin interface, written with Node.js and express.",110.0,29,,MIT,,956.0,,,385443.0,https://www.npmjs.com/package/mongo-express,2019-07-20 22:07:15.694000+00:00,382.0,5207.0,,,,https://hub.docker.com/r/_/mongo-express,2019-10-29 06:42:02.977012+00:00,553.0,34601480.0,True,1,,,,,,574.0,,,,,,,,,,,,,
56,CuPy,cupy/cupy,cupy/cupy,cupy,,,,,,,accelerators,https://github.com/cupy/cupy,https://github.com/cupy/cupy,2016-11-01 09:54:45+00:00,2019-11-11 15:30:10+00:00,2019-11-11 04:04:37+00:00,315,288.0,410.0,3680,15036.0,2019-10-25 06:37:32+00:00,6.5.0,58.0,NumPy-like API accelerated with CUDA.,217.0,29,https://pypi.org/project/cupy,MIT,2019-10-25 03:18:10+00:00,170.0,170.0,11164.0,12348.0,,,,,,,,https://hub.docker.com/r/cupy/cupy,2019-11-11 04:33:25.131739+00:00,5.0,42635.0,True,2,,,,,,,,,,,,,,,,,,,
57,Apache NiFi,apache/nifi,apache/nifi,,,,,,,org.apache.nifi:nifi-api,data-integration,https://github.com/apache/nifi,https://github.com/apache/nifi,2014-12-12 08:00:05+00:00,2019-11-11 11:13:34+00:00,2019-11-08 20:43:13+00:00,1503,208.0,,1906,5459.0,2018-07-12 18:48:44+00:00,1.8.0,34.0,Integrated data logistics platform for automating the movement of data between disparate systems.,347.0,29,,Apache-2.0,,214.0,,,17583.0,,,,,https://search.maven.org/artifact/org.apache.nifi/nifi-api,2018-10-23 02:58:49+00:00,214.0,https://hub.docker.com/r/apache/nifi,2019-11-05 15:19:10.605188+00:00,145.0,1037399.0,True,2,,,,,,,,,,,,,,,,,,,
58,TiDB,pingcap/tidb,pingcap/tidb,,,,,,,,data-storage,https://github.com/pingcap/tidb,https://github.com/pingcap/tidb,2015-09-06 04:01:52+00:00,2019-11-11 20:31:46+00:00,2019-11-11 15:09:21+00:00,3180,1161.0,2398.0,21348,9549.0,2019-10-25 09:02:20+00:00,3.0.5,73.0,TiDB is an open source distributed HTAP database compatible with the MySQL protocol.,364.0,28,,Apache-2.0,,,,,9059.0,,,,,,,,https://hub.docker.com/r/pingcap/tidb,2019-11-11 19:44:44.111680+00:00,47.0,452968.0,True,3,,,github.com/pingcap/tidb,,,,,,,,,,,,,,,,
59,Redash,getredash/redash,redash/redash,,,,,,,,business-intelligence,https://github.com/getredash/redash,https://github.com/getredash/redash,2013-10-28 13:19:39+00:00,2019-11-11 20:36:52.346871+00:00,2019-11-11 19:49:05+00:00,2316,438.0,1336.0,14354,6786.0,2019-10-28 11:29:13+00:00,8.0.0,94.0,"Make Your Company Data Driven. Connect to any data source, easily visualize, dashboard and share your data.",327.0,28,,BSD-2-Clause,,,,,139386.0,,,,,,,,https://hub.docker.com/r/redash/redash,2019-11-11 20:36:52.346871+00:00,129.0,10160513.0,True,2,,,,,,,,,,13905.0,,,https://redash.io/help/,,,,,,
60,Theia,eclipse-theia/theia,theiaide/theia,,@theia/application-manager,,,,,,dev-environments,https://github.com/eclipse-theia/theia,https://github.com/eclipse-theia/theia,2017-02-24 14:42:05+00:00,2019-11-11 20:58:38+00:00,2019-11-11 15:22:09+00:00,778,1174.0,2595.0,6263,4018.0,2019-10-31 17:44:19.859000+00:00,0.12.0,1409.0,Eclipse Theia is a cloud & desktop IDE framework implemented in TypeScript.,130.0,28,,EPL-2.0,,283.0,,,41126.0,https://www.npmjs.com/package/@theia/application-manager,2019-11-06 16:36:05.920000+00:00,94.0,13216.0,,,,https://hub.docker.com/r/theiaide/theia,2019-11-11 02:25:19.647944+00:00,32.0,921036.0,True,2,,,,,,189.0,,,,,,,,,,,,,
61,Camel,apache/camel,,,,,,,,org.apache.camel:camel-core,data-integration,https://github.com/apache/camel,https://github.com/apache/camel,2009-05-21 00:25:36+00:00,2019-11-11 19:47:45+00:00,2019-11-11 19:47:29+00:00,3781,3.0,,2951,40394.0,2018-09-02 06:55:49+00:00,2.23.0,165.0,Integration framework that empowers you to easily integrate various systems consuming or producing data.,782.0,28,,Apache-2.0,,6888.0,,,,,,,,https://search.maven.org/artifact/org.apache.camel/camel-core,2018-11-24 09:43:13+00:00,6880.0,,,,,True,2,,,,,,8.0,,,,,,,,apache/camel-k,,,,,
62,CrateDB,crate/crate,crate,crate,,crate/crate,,,,io.crate:crate-jdbc,data-storage,https://github.com/crate/crate,https://github.com/crate/crate,2013-04-10 09:17:16+00:00,2019-11-11 21:18:42+00:00,2019-11-11 17:42:34+00:00,344,87.0,754.0,2743,10198.0,2019-08-01 08:41:09+00:00,0.23.2,73.0,CrateDB is a distributed SQL database that makes it simple to store and analyze massive amounts of machine data in..,79.0,28,https://pypi.org/project/crate,Apache-2.0,2019-09-19 14:56:31+00:00,42.0,42.0,4014.0,172622.0,,,,,,,,https://hub.docker.com/r/_/crate,2019-10-28 23:38:32.143531+00:00,140.0,13320075.0,True,3,,,,,,,,,,,,,,,,,,,
63,Superset,apache/incubator-superset,amancevice/superset,apache-superset,,stable/superset,,,,,business-intelligence,https://github.com/apache/incubator-superset,https://github.com/apache/incubator-superset,2015-07-21 18:55:34+00:00,2019-11-11 13:43:46+00:00,2019-11-10 19:31:11+00:00,5295,235.0,3758.0,26994,4541.0,2019-09-18 06:23:04+00:00,0.34.0,11.0,"Apache Superset (incubating) is a modern, enterprise-ready business intelligence web application.",445.0,27,https://pypi.org/project/apache-superset,Apache-2.0,2019-09-18 06:23:04+00:00,,,617.0,23615.0,,,,,,,,https://hub.docker.com/r/amancevice/superset,2019-11-09 13:42:30.890850+00:00,208.0,1195905.0,True,2,,,,,,,,,,,,,https://superset.incubator.apache.org/,,,,,,
64,PredictionIO,apache/predictionio,predictionio/pio,predictionio,,,,,,,ml-platforms,https://github.com/apache/predictionio,https://github.com/apache/predictionio,2013-01-25 19:42:32+00:00,2019-11-06 18:52:52+00:00,2019-11-05 15:33:25+00:00,1905,76.0,,12169,4476.0,2017-10-24 13:13:23+00:00,0.9.9,15.0,"PredictionIO, a machine learning server for developers and ML engineers.",158.0,27,https://pypi.org/project/predictionio,Apache-2.0,2017-10-24 13:13:23+00:00,15.0,15.0,1272.0,1377.0,,,,,,,,https://hub.docker.com/r/predictionio/pio,2018-11-19 00:54:04.830913+00:00,3.0,1414.0,True,1,,,,,,,,,,3799.0,,,,,,,,,
65,Dgraph,dgraph-io/dgraph,dgraph/dgraph,pydgraph,dgraph-js,,,,,io.dgraph:dgraph4j,data-storage,https://github.com/dgraph-io/dgraph,https://github.com/dgraph-io/dgraph,2015-08-25 07:15:56+00:00,2019-11-11 18:27:36+00:00,2019-11-07 07:48:59+00:00,788,156.0,1679.0,11659,3687.0,2019-10-01 19:26:44.699000+00:00,2.0.2,45.0,"Fast, Distributed Graph DB.",122.0,27,https://pypi.org/project/pydgraph,Apache-2.0,2019-09-10 17:43:22+00:00,26.0,10.0,6973.0,46211.0,https://www.npmjs.com/package/dgraph-js,2019-10-01 19:26:44.699000+00:00,16.0,4910.0,,,,https://hub.docker.com/r/dgraph/dgraph,2019-10-29 17:39:41.885368+00:00,47.0,1620641.0,True,3,,,github.com/dgraph-io/dgraph/dgraph,,,,,,,107142.0,,,,,,,,,
66,ungit,FredrikNoren/ungit,,,ungit,,,,,,others,https://github.com/FredrikNoren/ungit,https://github.com/FredrikNoren/ungit,2013-05-19 10:44:44+00:00,2019-11-11 20:40:48+00:00,2019-11-11 18:29:46+00:00,562,193.0,536.0,8572,3465.0,2019-09-16 08:00:58.422000+00:00,1.4.47,117.0,The easiest way to use git. On any platform. Anywhere.,90.0,27,,MIT,,80.0,,,5643.0,https://www.npmjs.com/package/ungit,2019-09-16 08:00:58.422000+00:00,32.0,5643.0,,,,,,,,True,2,,,,,,48.0,,,,,,,,,,,,,
67,Kubeflow,kubeflow/kubeflow,,kfp,,,,,,,ml-platforms,https://github.com/kubeflow/kubeflow,https://github.com/kubeflow/kubeflow,2017-11-30 18:44:19+00:00,2019-11-11 19:47:55+00:00,2019-11-09 01:13:58+00:00,1210,349.0,1953.0,7826,1785.0,2019-11-09 08:17:55+00:00,0.1.34,67.0,Machine Learning Toolkit for Kubernetes.,187.0,27,https://pypi.org/project/kfp,Apache-2.0,2019-11-09 08:17:55+00:00,6.0,6.0,10776.0,12823.0,,,,,,,,,,,,True,1,,,,,,,,,,40955.0,,,,,,,,,
68,face-api.js,justadudewhohacks/face-api.js,,,face-api.js,,,,,,ml-applications,https://github.com/justadudewhohacks/face-api.js,https://github.com/justadudewhohacks/face-api.js,2018-05-19 06:14:53+00:00,2019-10-31 10:14:53+00:00,2019-09-15 19:02:06+00:00,1299,122.0,277.0,7819,457.0,2019-09-15 19:06:20+00:00,0.21.0,35.0,JavaScript API for face detection and face recognition in the browser and nodejs with tensorflow.js.,19.0,27,,MIT,,839.0,,,14789.0,https://www.npmjs.com/package/face-api.js,2019-09-15 19:02:49.489000+00:00,60.0,14789.0,,,,,,,,True,1,,,,,,779.0,,,,,,,,,,,,,
69,MariaDB,MariaDB/server,mariadb,,mariadb,bitnami/mariadb,mariadb,mariadb-server,,,data-storage,https://github.com/MariaDB/server,https://github.com/MariaDB/server,2014-05-15 10:58:50+00:00,2019-11-11 20:24:36+00:00,2019-11-11 13:21:58+00:00,904,89.0,,6149,,2017-07-19 11:37:42.497000+00:00,2.13.0,14.0,"MariaDB server is a community developed fork of MySQL server. Started by core members of the original MySQL team,..",1635.0,27,,GPL-2.0,,164.0,,,14117550.0,https://www.npmjs.com/package/mariadb,2017-07-19 11:37:42.497000+00:00,164.0,32995.0,,,,https://hub.docker.com/r/_/mariadb,2019-11-01 00:39:36.676397+00:00,3081.0,929580691.0,False,3,,,,,,,,,,,,,,,,,,,
70,Orange,biolab/orange3,,orange3,,,,,,,data-viz,https://github.com/biolab/orange3,https://github.com/biolab/orange3,2013-02-22 12:52:56+00:00,2019-11-11 20:49:25+00:00,2019-11-11 05:38:22+00:00,573,69.0,1182.0,2019,11405.0,2019-10-16 16:42:26+00:00,3.23.1,36.0,Orange: Interactive data analysis https://orange.biolab.si.,96.0,27,https://pypi.org/project/orange3,GPL-3.0+,2019-06-27 07:52:30+00:00,334.0,100.0,4490.0,4492.0,,,,,,,,,,,,True,2,,orange3,,https://anaconda.org/anaconda/orange3,2019-10-16 16:42:26+00:00,234.0,,,,135.0,,,,,,,,,
