,name,github_id,dockerhub_id,pypi_id,npm_id,helm_id,brew_id,apt_id,yum_id,maven_id,category,github_url,homepage,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,commit_count,latest_stable_release_published_at,latest_stable_release_number,release_count,description,contributor_count,projectrank,pypi_url,license,pypi_latest_release_published_at,dependent_project_count,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,show,projectrank_placing,gem_id,conda_id,go_id,conda_url,conda_latest_release_published_at,github_dependent_project_count,pkg_id,cran_id,conda_dependent_project_count,github_release_downloads,zypper_id,yarn_id,docs_url,dockerhub,nuget_id,snap_id,dotnet_id,cargo_id,pip_id,gitlab_id
249,Fabrik,Cloud-CV/Fabrik,,,,,,,,,model-viz,https://github.com/Cloud-CV/Fabrik,https://github.com/Cloud-CV/Fabrik,2016-05-28 17:51:46+00:00,2019-11-22 15:30:12+00:00,2018-12-12 17:25:56+00:00,241.0,41.0,93.0,1039,291.0,,,,"Collaboratively build, visualize, and design neural nets in browser.",45.0,14,,GPL-3.0,,,,,,,,,,,,,,,,,False,3,,,,,,,,,,,,,,,,,,,,
250,OpenVINO DLDT,opencv/dldt,,,,,,,,,model-deployment,https://github.com/opencv/dldt,https://github.com/opencv/dldt,2018-10-15 10:54:40+00:00,2020-01-23 11:55:29+00:00,2019-11-15 10:55:44+00:00,326.0,215.0,104.0,995,11.0,2019-10-28 18:37:50+00:00,2019_R3.1,4.0,OpenVINO Toolkit - Deep Learning Deployment Toolkit repository.,7.0,14,,Apache-2.0,,,,,18.0,,,,,,,,,,,,True,3,,,,,,,,,,144.0,,,,,,,,,,
251,GraphPipe,oracle/graphpipe,sleepsonthefloor/graphpipe-tf,graphpipe,,,,,,,model-deployment,https://github.com/oracle/graphpipe,https://github.com/oracle/graphpipe,2018-06-27 18:31:23+00:00,2018-11-02 19:04:45.778002+00:00,2018-10-16 22:56:31+00:00,96.0,12.0,1.0,688,29.0,2018-08-15 21:29:32+00:00,1.0.4,5.0,Machine Learning Model Deployment Made Simple.,4.0,14,https://pypi.org/project/graphpipe,UPL-1.0,2018-08-15 21:29:32+00:00,2.0,2.0,185.0,240.0,,,,,,,,https://hub.docker.com/r/sleepsonthefloor/graphpipe-tf,2018-11-02 19:04:45.778002+00:00,,1047.0,False,3,,,github.com/oracle/graphpipe-go,,,,,,,,,,,,,,,,,
252,ImgLab,NaturalIntelligence/imglab,,,,,,,,,data-labeling,https://github.com/NaturalIntelligence/imglab,https://github.com/NaturalIntelligence/imglab,2017-10-25 12:28:24+00:00,2019-10-31 16:34:39+00:00,2019-10-19 09:28:26+00:00,314.0,30.0,75.0,573,366.0,,,,To speedup and simplify image labeling/ annotation process with multiple supported formats.,29.0,14,,MIT,,,,,,,,,,,,,,,,,True,3,,,,,,,,,,,,,,,,,,,,
253,EuclidesDB,perone/euclidesdb,euclidesdb/euclidesdb,euclides,,,,,,,others,https://github.com/perone/euclidesdb,https://github.com/perone/euclidesdb,2018-11-10 03:03:51+00:00,2019-12-30 13:04:54+00:00,2019-09-15 15:20:01+00:00,26.0,11.0,11.0,566,73.0,2019-02-12 02:09:18+00:00,0.2.0,3.0,A multi-model machine learning feature embedding database.,2.0,14,https://pypi.org/project/euclides,Apache-2.0,2019-02-12 02:09:18+00:00,1.0,,60.0,91.0,,,,,,,,https://hub.docker.com/r/euclidesdb/euclidesdb,2019-02-12 01:52:49.225606+00:00,1.0,225.0,True,3,,,,,,1.0,,,,215.0,,,,,,,,,,
254,MLDB,mldbai/mldb,,,,,,,,,others,https://github.com/mldbai/mldb,https://github.com/mldbai/mldb,2015-12-08 16:34:16+00:00,2019-01-08 16:12:51+00:00,2018-10-09 02:25:24+00:00,81.0,24.0,3.0,558,3338.0,2017-05-25 19:52:40+00:00,2017.04.17.0,20.0,MLDB is the Machine Learning Database.,17.0,14,,Apache-2.0,,,,,,,,,,,,,,,,,False,3,,,,,,,,,,,,,,,,,,,,
255,OpenLabeling,Cartucho/OpenLabeling,,,,,,,,,data-labeling,https://github.com/Cartucho/OpenLabeling,https://github.com/Cartucho/OpenLabeling,2018-01-19 14:30:09+00:00,2020-01-16 21:16:54+00:00,2020-01-16 21:16:40+00:00,142.0,9.0,25.0,525,159.0,2018-09-06 11:01:08+00:00,1.3,4.0,Label images and video for Computer Vision applications.,14.0,14,,Apache-2.0,,,,,,,,,,,,,,,,,True,3,,,,,,,,,,,,,,,,,,,,
256,PennAI,EpistasisLab/pennai,moorelab/pennai_lab,,,,,,,,ml-platforms,https://github.com/EpistasisLab/pennai,https://github.com/EpistasisLab/pennai,2017-05-09 14:13:25+00:00,2020-01-24 15:30:24+00:00,2020-01-17 16:52:22+00:00,29.0,57.0,133.0,113,3815.0,,,6.0,the Penn AI engine.,38.0,14,,GPL-3.0,,,,,15.0,,,,,,,,https://hub.docker.com/r/moorelab/pennai_lab,2019-08-07 14:13:34.093485+00:00,,51.0,True,3,,,,,,,,,,254.0,,,,,,,,,,
257,FastPhotoStyle,NVIDIA/FastPhotoStyle,,,,,,,,,ml-applications,https://github.com/NVIDIA/FastPhotoStyle,https://github.com/NVIDIA/FastPhotoStyle,2018-02-14 17:29:52+00:00,2019-05-14 09:40:36+00:00,2019-02-27 15:42:02+00:00,1026.0,43.0,35.0,10048,92.0,,,1.0,"Style transfer, deep learning, feature transform.",5.0,13,,CC-BY-4.0,,,,,,,,,,,,,,,,,False,3,,,,,,,,,,,,,,,,,,,,
258,neural-style,anishathalye/neural-style,,,,,,,,,ml-applications,https://github.com/anishathalye/neural-style,https://github.com/anishathalye/neural-style,2015-11-21 23:40:00+00:00,2019-10-06 01:30:41+00:00,2019-10-06 01:29:51+00:00,1420.0,5.0,118.0,5013,87.0,,,,Neural style in TensorFlow!.,17.0,13,,GPL-3.0,,,,,,,,,,,,,,,,,True,3,,,,,,,,,,,,,,,,,,,,
259,Deep Colorization,junyanz/interactive-deep-colorization,,,,,,,,,ml-applications,https://github.com/junyanz/interactive-deep-colorization,https://github.com/junyanz/interactive-deep-colorization,2017-05-08 07:27:47+00:00,2019-10-03 20:28:20+00:00,2019-10-03 20:28:13+00:00,337.0,20.0,43.0,2067,58.0,,,,Deep learning software for colorizing black and white images with a few clicks.,7.0,13,,MIT,,,,,,,,,,,,,,,,,True,3,,,,,,,,,,,,,,,,,,,,
260,GANDissect,CSAILVision/gandissect,,,,,,,,,model-viz,https://github.com/CSAILVision/gandissect,https://github.com/CSAILVision/gandissect,2018-11-19 14:16:08+00:00,2019-06-05 17:02:30+00:00,2019-03-11 13:42:05+00:00,223.0,6.0,7.0,1479,34.0,,,,Pytorch-based tools for visualizing and understanding the neurons of a GAN. https://gandissect.csail.mit.edu/.,3.0,13,,MIT,,,,,,,,,,,,,,,,,True,3,,,,,,,,,,,,,,,,,,,,
261,Dex,PatMartin/Dex,,,,,,,,,data-viz,https://github.com/PatMartin/Dex,https://github.com/PatMartin/Dex,2016-03-29 01:55:10+00:00,2019-02-12 02:26:22+00:00,2019-02-12 02:26:07+00:00,301.0,3.0,10.0,1179,596.0,,,,Dex : The Data Explorer -- A data visualization tool written in Java/Groovy/JavaFX capable of powerful ETL and..,1.0,13,,Apache-2.0,,,,,,,,,,,,,,,,,True,3,,,,,,,,,,,,,,,,,,,,
262,makesense.ai,SkalskiP/make-sense,,,,,,,,,data-labeling,https://github.com/SkalskiP/make-sense,https://github.com/SkalskiP/make-sense,2019-06-14 17:22:39+00:00,2020-01-09 23:22:25+00:00,2020-01-08 20:50:22+00:00,101.0,15.0,15.0,932,326.0,,,7.0,Free to use online tool for labelling photos. https://makesense.ai.,8.0,13,,GPL-3.0,,,,,,,,,,,,,,,,,True,3,,,,,,,,,,,,,,,,,,,,
263,Openscoring,openscoring/openscoring,,,,,,,,org.openscoring:openscoring,model-deployment,https://github.com/openscoring/openscoring,https://github.com/openscoring/openscoring,2013-04-02 19:44:04+00:00,2019-06-20 10:48:29+00:00,2019-06-19 12:10:33+00:00,144.0,6.0,44.0,491,511.0,2019-01-12 09:00:42+00:00,1.4.5,38.0,"REST web service for the true real-time scoring (1 ms) of R, Scikit-Learn and Apache Spark models.",1.0,13,,AGPL-3.0,,,,,81.0,,,,,https://search.maven.org/artifact/org.openscoring/openscoring,2019-01-12 08:49:24+00:00,,,,,,False,3,,,,,,,,,,1542.0,,,,,,,,,,
264,Judge0 IDE,judge0/ide,,,,,,,,,dev-environments,https://github.com/judge0/ide,https://github.com/judge0/ide,2017-01-27 19:54:04+00:00,2020-01-05 18:19:36+00:00,2020-01-05 18:19:13+00:00,28.0,6.0,26.0,140,81.0,2020-01-02 02:12:58+00:00,2.6.0,7.0,Free and open-source online code editor that allows you to write and execute code from a rich set of languages.,2.0,13,,MIT,,,,,,,,,,,,,,,,,True,3,,,,,,,,,,,,,,,,,,,,
265,AlphaPose,MVIG-SJTU/AlphaPose,,,,,,,,,ml-applications,https://github.com/MVIG-SJTU/AlphaPose,https://github.com/MVIG-SJTU/AlphaPose,2018-01-17 02:33:17+00:00,2020-01-22 14:40:47+00:00,2020-01-14 07:38:34+00:00,947.0,66.0,427.0,3545,28.0,,,,Real-Time and Accurate Multi-Person Pose Estimation&Tracking System.,4.0,12,,,,,,,,,,,,,,,,,,,False,3,,,,,,,,,,,,,,,,,,,,
266,jupyter-innotater,ideonate/jupyter-innotater,,jupyter_innotater,,,,,,,data-labeling,https://github.com/ideonate/jupyter-innotater,https://github.com/ideonate/jupyter-innotater,2019-03-05 14:17:36+00:00,2020-01-06 14:25:06+00:00,2020-01-06 14:24:53+00:00,4.0,4.0,6.0,44,91.0,2019-07-29 13:00:37+00:00,0.1.7,7.0,Inline data annotator for Jupyter notebooks.,1.0,12,https://pypi.org/project/jupyter_innotater,MIT,2019-07-29 13:00:37+00:00,,,69.0,69.0,,,,,,,,,,,,False,3,,,,,,,,,,,,,,,,,,,,
267,Flotilla,stitchfix/flotilla-os,,,,,,,,,job-scheduler,https://github.com/stitchfix/flotilla-os,https://github.com/stitchfix/flotilla-os,2017-07-05 20:22:42+00:00,2020-01-23 22:51:28+00:00,2020-01-23 22:51:22+00:00,7.0,19.0,32.0,145,443.0,,,,Self-service framework for defining and executing containerized jobs.,9.0,11,,Apache-2.0,,,,,,,,,,,,,,,,,True,3,,,,,,,,,,,,,,,,,,,,
268,Bumblebee,ironmussa/bumblebee,ironmussa/bumblebee,,,,,,,,data-viz,https://github.com/ironmussa/Bumblebee,https://github.com/ironmussa/Bumblebee,2018-08-16 17:08:16+00:00,2020-01-21 18:35:02+00:00,2020-01-21 15:52:46+00:00,6.0,6.0,5.0,47,346.0,,,,An agnostic data profiling GUI to make your data science tasks easier.,5.0,11,,Apache-2.0,,2.0,,,0.0,,,,,,,,https://hub.docker.com/r/ironmussa/bumblebee,2019-12-10 16:05:22.011832+00:00,,10.0,False,3,,,,,,2.0,,,,,,,,,,,,,,
269,MySQL Workbench,mysql/mysql-workbench,,,,,,,,,db-gui,https://github.com/mysql/mysql-workbench,https://github.com/mysql/mysql-workbench,2015-10-22 13:43:06+00:00,2020-01-13 15:55:21+00:00,2019-12-15 16:33:06+00:00,143.0,,,427,,,,,"MySQL Workbench is a unified visual tool for database architects, developers, and DBAs. MySQL Workbench provides data..",18.0,10,,GPL-2.0,,,,,,,,,,,,,,,,,False,3,,,,,,,,,,,,,,,,,,,,
270,exBERT,bhoov/exbert,,,,,,,,,model-viz,https://github.com/bhoov/exbert,https://github.com/bhoov/exbert,2019-10-14 02:01:13+00:00,2020-01-21 17:00:39+00:00,2019-10-15 19:06:31+00:00,21.0,3.0,1.0,190,11.0,,,,A Visual Analysis Tool to Explore Learned Representations in Transformers Models.,3.0,10,,Apache-2.0,,,,,,,,,,,,,,,,,True,3,,,,,,,,,,,,,,,,,,,,
271,superintendent,janfreyberg/superintendent,,,,,,,,,data-labeling,https://github.com/janfreyberg/superintendent,https://github.com/janfreyberg/superintendent,2017-11-27 09:23:06+00:00,2020-01-24 10:24:45+00:00,2020-01-24 10:22:40+00:00,9.0,4.0,11.0,85,143.0,,,,Practical active learning in python.,6.0,9,,,,3.0,,,,,,,,,,,,,,,False,3,,,,,,3.0,,,,,,,,,,,,,,
272,BERTsearch,Hironsan/bertsearch,,,,,,,,,ml-applications,https://github.com/Hironsan/bertsearch,https://github.com/Hironsan/bertsearch,2019-09-25 20:19:02+00:00,2020-01-06 18:26:43+00:00,2019-11-14 08:40:08+00:00,58.0,2.0,7.0,337,15.0,,,,Elasticsearch with BERT for advanced document search.,2.0,7,,,,,,,,,,,,,,,,,,,False,3,,,,,,,,,,,,,,,,,,,,
273,Arcade Analytics,ArcadeAnalytics/arcadeanalytics,arcadeanalytics/arcadeanalytics,,,,,,,,data-viz,,{},,2020-01-23 13:25:37.015581+00:00,,,,,1,,,,,Arcade Analytics - Play With Data.,6.0,1,,,,,,,,,,,,,,,https://hub.docker.com/r/arcadeanalytics/arcadeanalytics,2020-01-23 13:25:37.015581+00:00,1.0,8220.0,False,3,,,,,,,,,,,,,,,,,,,,
